"Step","base_config_0118 - train_10m_u_component_of_wind_lwrmse","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MIN","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MAX"
"58991","1.4327144052934402","1.4327144052934402","1.4327144052934402"
"58994","1.4880200871318396","1.4880200871318396","1.4880200871318396"
"58997","1.451681237857922","1.451681237857922","1.451681237857922"
"59000","1.4521481321584346","1.4521481321584346","1.4521481321584346"
"59003","1.3963254804634737","1.3963254804634737","1.3963254804634737"
"59006","1.4277736543575843","1.4277736543575843","1.4277736543575843"
"59009","1.399627636024435","1.399627636024435","1.399627636024435"
"59012","1.4104805278236063","1.4104805278236063","1.4104805278236063"
"59015","1.4077845693429911","1.4077845693429911","1.4077845693429911"
"59018","1.414876912610053","1.414876912610053","1.414876912610053"
"59021","1.3985247694795968","1.3985247694795968","1.3985247694795968"
"59024","1.4133904044484877","1.4133904044484877","1.4133904044484877"
"59027","1.3946866410421135","1.3946866410421135","1.3946866410421135"
"59030","1.4122113970116195","1.4122113970116195","1.4122113970116195"
"59033","1.4144388079329206","1.4144388079329206","1.4144388079329206"
"59036","1.4261467628582938","1.4261467628582938","1.4261467628582938"
"59039","1.4137254151643788","1.4137254151643788","1.4137254151643788"
"59042","1.456300450700664","1.456300450700664","1.456300450700664"
"59048","1.4037370377767453","1.4037370377767453","1.4037370377767453"
"59051","1.435410029640732","1.435410029640732","1.435410029640732"
"59054","1.459738130615526","1.459738130615526","1.459738130615526"
"59057","1.408241041345369","1.408241041345369","1.408241041345369"
"59060","1.4050211495035343","1.4050211495035343","1.4050211495035343"
"59063","1.398013726525586","1.398013726525586","1.398013726525586"
"59066","1.417944237013464","1.417944237013464","1.417944237013464"
"59069","1.4235628149787045","1.4235628149787045","1.4235628149787045"
"59072","1.42314183445479","1.42314183445479","1.42314183445479"
"59075","1.4241083598322006","1.4241083598322006","1.4241083598322006"
"59078","1.4239991750674688","1.4239991750674688","1.4239991750674688"
"59081","1.418355751069234","1.418355751069234","1.418355751069234"
"59084","1.4163764768768299","1.4163764768768299","1.4163764768768299"
"59087","1.4049980926388161","1.4049980926388161","1.4049980926388161"
"59090","1.433818292910504","1.433818292910504","1.433818292910504"
"59093","1.4264925639377992","1.4264925639377992","1.4264925639377992"
"59096","1.4171071847729193","1.4171071847729193","1.4171071847729193"
"59105","1.4130941090350615","1.4130941090350615","1.4130941090350615"
"59108","1.3987564352559134","1.3987564352559134","1.3987564352559134"
"59111","1.4472779573752503","1.4472779573752503","1.4472779573752503"
"59114","1.3989000120377084","1.3989000120377084","1.3989000120377084"
"59117","1.450054037627329","1.450054037627329","1.450054037627329"
"59120","1.4278803196359073","1.4278803196359073","1.4278803196359073"
"59123","1.4142172219709046","1.4142172219709046","1.4142172219709046"
"59129","1.453996421969479","1.453996421969479","1.453996421969479"
"59132","1.4649642270398822","1.4649642270398822","1.4649642270398822"
"59135","1.430291843452929","1.430291843452929","1.430291843452929"
"59138","1.4088298798346905","1.4088298798346905","1.4088298798346905"
"59144","1.404952809707318","1.404952809707318","1.404952809707318"
"59150","1.3969026278549184","1.3969026278549184","1.3969026278549184"
"59153","1.4017126807983016","1.4017126807983016","1.4017126807983016"
"59156","1.4012980798900943","1.4012980798900943","1.4012980798900943"
"59159","1.3884410289141713","1.3884410289141713","1.3884410289141713"
"59162","1.4070698726329829","1.4070698726329829","1.4070698726329829"
"59165","1.413933822092078","1.413933822092078","1.413933822092078"
"59168","1.4162177538965266","1.4162177538965266","1.4162177538965266"
"59171","1.430783931313155","1.430783931313155","1.430783931313155"
"59174","1.4012481024595305","1.4012481024595305","1.4012481024595305"
"59177","1.4099821796751162","1.4099821796751162","1.4099821796751162"
"59180","1.385752558716737","1.385752558716737","1.385752558716737"
"59183","1.4793068961562632","1.4793068961562632","1.4793068961562632"
"59186","1.4133545819518125","1.4133545819518125","1.4133545819518125"
"59189","1.4205336126412678","1.4205336126412678","1.4205336126412678"
"59192","1.4160990720953066","1.4160990720953066","1.4160990720953066"
"59195","1.393664861506326","1.393664861506326","1.393664861506326"
"59198","1.4323187436302134","1.4323187436302134","1.4323187436302134"
"59201","1.4293411222309338","1.4293411222309338","1.4293411222309338"
"59207","1.4079824982386062","1.4079824982386062","1.4079824982386062"
"59213","1.4410890722338","1.4410890722338","1.4410890722338"
"59216","1.3958012563412865","1.3958012563412865","1.3958012563412865"
"59219","1.4380448254798015","1.4380448254798015","1.4380448254798015"
"59222","1.4597282325264407","1.4597282325264407","1.4597282325264407"
"59225","1.420054495634103","1.420054495634103","1.420054495634103"
"59228","1.426379567240269","1.426379567240269","1.426379567240269"
"59231","1.3908557449823837","1.3908557449823837","1.3908557449823837"
"59234","1.4059326450418514","1.4059326450418514","1.4059326450418514"
"59240","1.412104191376816","1.412104191376816","1.412104191376816"
"59243","1.4415155559790778","1.4415155559790778","1.4415155559790778"
"59246","1.4374357795475574","1.4374357795475574","1.4374357795475574"
"59249","1.4081474386797468","1.4081474386797468","1.4081474386797468"
"59252","1.3993385261740938","1.3993385261740938","1.3993385261740938"
"59258","1.4087675823467969","1.4087675823467969","1.4087675823467969"
"59261","1.4216706714951317","1.4216706714951317","1.4216706714951317"
"59264","1.4044872704591589","1.4044872704591589","1.4044872704591589"
"59267","1.4538619690100405","1.4538619690100405","1.4538619690100405"
"59270","1.4261737957439045","1.4261737957439045","1.4261737957439045"
"59273","1.4144701537480977","1.4144701537480977","1.4144701537480977"
"59276","1.4586867726586739","1.4586867726586739","1.4586867726586739"
"59279","1.414589998506894","1.414589998506894","1.414589998506894"
"59285","1.4016822812766347","1.4016822812766347","1.4016822812766347"
"59288","1.4427520203212774","1.4427520203212774","1.4427520203212774"
"59291","1.408453835457991","1.408453835457991","1.408453835457991"
"59294","1.4236478936523285","1.4236478936523285","1.4236478936523285"
"59297","1.4049251484354204","1.4049251484354204","1.4049251484354204"
"59300","1.427459007576918","1.427459007576918","1.427459007576918"
"59303","1.4871625910584818","1.4871625910584818","1.4871625910584818"
"59306","1.4044455980947008","1.4044455980947008","1.4044455980947008"
"59309","1.4090057626531611","1.4090057626531611","1.4090057626531611"
"59312","1.4254032882971417","1.4254032882971417","1.4254032882971417"
"59315","1.4041790401396246","1.4041790401396246","1.4041790401396246"
"59321","1.4627284187038367","1.4627284187038367","1.4627284187038367"
"59324","1.407724060164735","1.407724060164735","1.407724060164735"
"59327","1.4270394927499042","1.4270394927499042","1.4270394927499042"
"59330","1.4258437210981856","1.4258437210981856","1.4258437210981856"
"59333","1.4600842534460226","1.4600842534460226","1.4600842534460226"
"59336","1.413547482461111","1.413547482461111","1.413547482461111"
"59339","1.3985325151087296","1.3985325151087296","1.3985325151087296"
"59342","1.4092925210882832","1.4092925210882832","1.4092925210882832"
"59345","1.4235392820681834","1.4235392820681834","1.4235392820681834"
"59348","1.4693900973014373","1.4693900973014373","1.4693900973014373"
"59351","1.4068270589466316","1.4068270589466316","1.4068270589466316"
"59354","1.4600524047230583","1.4600524047230583","1.4600524047230583"
"59357","1.4185256311769303","1.4185256311769303","1.4185256311769303"
"59360","1.3996587360119688","1.3996587360119688","1.3996587360119688"
"59363","1.4287400432637754","1.4287400432637754","1.4287400432637754"
"59366","1.4103143039223154","1.4103143039223154","1.4103143039223154"
"59369","1.3993378230717746","1.3993378230717746","1.3993378230717746"
"59372","1.4050482543293983","1.4050482543293983","1.4050482543293983"
"59375","1.4124937917268752","1.4124937917268752","1.4124937917268752"
"59378","1.4423033061077053","1.4423033061077053","1.4423033061077053"
"59384","1.4064920474219893","1.4064920474219893","1.4064920474219893"
"59387","1.4210133157671436","1.4210133157671436","1.4210133157671436"
"59390","1.3958321994087268","1.3958321994087268","1.3958321994087268"
"59393","1.4524616253390734","1.4524616253390734","1.4524616253390734"
"59396","1.4248819522145042","1.4248819522145042","1.4248819522145042"
"59399","1.4663136313867813","1.4663136313867813","1.4663136313867813"
"59405","1.4114819561873415","1.4114819561873415","1.4114819561873415"
"59411","1.4070574957401434","1.4070574957401434","1.4070574957401434"
"59417","1.4009666729684116","1.4009666729684116","1.4009666729684116"
"59420","1.4136736328600485","1.4136736328600485","1.4136736328600485"
"59423","1.4093356125071699","1.4093356125071699","1.4093356125071699"
"59429","1.417967941554109","1.417967941554109","1.417967941554109"
"59432","1.4041335082122568","1.4041335082122568","1.4041335082122568"
"59435","1.4316929969401362","1.4316929969401362","1.4316929969401362"
"59438","1.419772096888107","1.419772096888107","1.419772096888107"
"59441","1.400522935507288","1.400522935507288","1.400522935507288"
"59444","1.4148651555159488","1.4148651555159488","1.4148651555159488"
"59447","1.4079842033063865","1.4079842033063865","1.4079842033063865"
"59450","1.4183637652875993","1.4183637652875993","1.4183637652875993"
"59453","1.441931404186024","1.441931404186024","1.441931404186024"
"59456","1.4148722671754292","1.4148722671754292","1.4148722671754292"
"59459","1.4244987990864453","1.4244987990864453","1.4244987990864453"
"59462","1.4001517030605708","1.4001517030605708","1.4001517030605708"
"59465","1.4275427057564758","1.4275427057564758","1.4275427057564758"
"59468","1.493256083439769","1.493256083439769","1.493256083439769"
"59471","1.4374687629987","1.4374687629987","1.4374687629987"
"59474","1.4090114129344138","1.4090114129344138","1.4090114129344138"
"59477","1.4447096922758296","1.4447096922758296","1.4447096922758296"
"59480","1.406537457040403","1.406537457040403","1.406537457040403"
"59483","1.42792402728741","1.42792402728741","1.42792402728741"
"59486","1.4049734130903486","1.4049734130903486","1.4049734130903486"
"59489","1.4345449070683705","1.4345449070683705","1.4345449070683705"
"59492","1.4688239148591904","1.4688239148591904","1.4688239148591904"
"59495","1.4291798494077261","1.4291798494077261","1.4291798494077261"
"59498","1.3855352746273177","1.3855352746273177","1.3855352746273177"
"59501","1.399717782053939","1.399717782053939","1.399717782053939"
"59504","1.4283882278025115","1.4283882278025115","1.4283882278025115"
"59507","1.4207399125423725","1.4207399125423725","1.4207399125423725"
"59510","1.4000950412638349","1.4000950412638349","1.4000950412638349"
"59513","1.4394169610369163","1.4394169610369163","1.4394169610369163"
"59516","1.3945200164292317","1.3945200164292317","1.3945200164292317"
"59519","1.4287894146786115","1.4287894146786115","1.4287894146786115"
"59522","1.3957825109572148","1.3957825109572148","1.3957825109572148"
"59525","1.406971894532142","1.406971894532142","1.406971894532142"
"59528","1.391131730965034","1.391131730965034","1.391131730965034"
"59531","1.437180891132805","1.437180891132805","1.437180891132805"
"59534","1.394229211709115","1.394229211709115","1.394229211709115"
"59537","1.3957470103274365","1.3957470103274365","1.3957470103274365"
"59540","1.4036049844522562","1.4036049844522562","1.4036049844522562"
"59543","1.4176016498651065","1.4176016498651065","1.4176016498651065"
"59546","1.4029681013764288","1.4029681013764288","1.4029681013764288"
"59549","1.4144473881309303","1.4144473881309303","1.4144473881309303"
"59552","1.419875075389878","1.419875075389878","1.419875075389878"
"59555","1.4019306724170075","1.4019306724170075","1.4019306724170075"
"59558","1.404340488640287","1.404340488640287","1.404340488640287"
"59561","1.438391590510002","1.438391590510002","1.438391590510002"
"59564","1.415148150384694","1.415148150384694","1.415148150384694"
"59567","1.4162527498116222","1.4162527498116222","1.4162527498116222"
"59570","1.4076493274357307","1.4076493274357307","1.4076493274357307"
"59573","1.4211698633605843","1.4211698633605843","1.4211698633605843"
"59579","1.4120698707407788","1.4120698707407788","1.4120698707407788"
"59582","1.426618450501535","1.426618450501535","1.426618450501535"
"59588","1.436035046604532","1.436035046604532","1.436035046604532"
"59591","1.4668110249960342","1.4668110249960342","1.4668110249960342"
"59594","1.4407081587725383","1.4407081587725383","1.4407081587725383"
"59597","1.4006232918662938","1.4006232918662938","1.4006232918662938"
"59600","1.441413931764588","1.441413931764588","1.441413931764588"
"59603","1.3960764425637526","1.3960764425637526","1.3960764425637526"
"59606","1.3851718232434802","1.3851718232434802","1.3851718232434802"
"59609","1.439741972172582","1.439741972172582","1.439741972172582"
"59612","1.407774197495534","1.407774197495534","1.407774197495534"
"59615","1.4266063770835324","1.4266063770835324","1.4266063770835324"
"59618","1.42444135525417","1.42444135525417","1.42444135525417"
"59621","1.422249336025365","1.422249336025365","1.422249336025365"
"59624","1.4601951821762396","1.4601951821762396","1.4601951821762396"
"59627","1.418054457962466","1.418054457962466","1.418054457962466"
"59632","1.4216926129188456","1.4216926129188456","1.4216926129188456"
"59635","1.4547062722447854","1.4547062722447854","1.4547062722447854"
"59638","1.391976297240925","1.391976297240925","1.391976297240925"
"59641","1.4241509779303076","1.4241509779303076","1.4241509779303076"
"59644","1.4099274239542723","1.4099274239542723","1.4099274239542723"
"59650","1.425648907274285","1.425648907274285","1.425648907274285"
"59653","1.4461066318787545","1.4461066318787545","1.4461066318787545"
"59656","1.386397114612745","1.386397114612745","1.386397114612745"
"59659","1.4396751827769017","1.4396751827769017","1.4396751827769017"
"59662","1.4001038642898345","1.4001038642898345","1.4001038642898345"
"59665","1.3912215714363902","1.3912215714363902","1.3912215714363902"
"59668","1.4232421015301795","1.4232421015301795","1.4232421015301795"
"59674","1.4334893497765426","1.4334893497765426","1.4334893497765426"
"59677","1.4126988684173152","1.4126988684173152","1.4126988684173152"
"59680","1.4026240478753011","1.4026240478753011","1.4026240478753011"
"59683","1.4492615970723097","1.4492615970723097","1.4492615970723097"
"59686","1.4138310972493748","1.4138310972493748","1.4138310972493748"
"59689","1.4349568641934483","1.4349568641934483","1.4349568641934483"
"59692","1.4060711514589408","1.4060711514589408","1.4060711514589408"
"59695","1.4132191039513837","1.4132191039513837","1.4132191039513837"
"59698","1.423173478198463","1.423173478198463","1.423173478198463"
"59701","1.4315759728019468","1.4315759728019468","1.4315759728019468"
"59704","1.4015888804488035","1.4015888804488035","1.4015888804488035"
"59707","1.3964275166929394","1.3964275166929394","1.3964275166929394"
"59710","1.3951094200528016","1.3951094200528016","1.3951094200528016"
"59713","1.4402537745055422","1.4402537745055422","1.4402537745055422"
"59716","1.45280505881618","1.45280505881618","1.45280505881618"
"59719","1.4416948093572821","1.4416948093572821","1.4416948093572821"
"59722","1.416797402637738","1.416797402637738","1.416797402637738"
"59725","1.4357479345927813","1.4357479345927813","1.4357479345927813"
"59728","1.4425599857791944","1.4425599857791944","1.4425599857791944"
"59731","1.440716897894952","1.440716897894952","1.440716897894952"
"59734","1.430990740749937","1.430990740749937","1.430990740749937"
"59737","1.429562310323476","1.429562310323476","1.429562310323476"
"59740","1.4203380053116386","1.4203380053116386","1.4203380053116386"
"59743","1.4142675335103243","1.4142675335103243","1.4142675335103243"
"59746","1.4066107480038188","1.4066107480038188","1.4066107480038188"
"59749","1.4079923309043745","1.4079923309043745","1.4079923309043745"
"59752","1.4089248668615346","1.4089248668615346","1.4089248668615346"
"59755","1.4302409783656829","1.4302409783656829","1.4302409783656829"
"59758","1.4302896281936976","1.4302896281936976","1.4302896281936976"
"59761","1.4392704269930077","1.4392704269930077","1.4392704269930077"
"59764","1.4265402651076975","1.4265402651076975","1.4265402651076975"
"59767","1.406419171713243","1.406419171713243","1.406419171713243"
"59770","1.4069171471417397","1.4069171471417397","1.4069171471417397"
"59773","1.3921552315056867","1.3921552315056867","1.3921552315056867"
"59776","1.413320317074598","1.413320317074598","1.413320317074598"
"59779","1.4354139080890735","1.4354139080890735","1.4354139080890735"
"59782","1.4157006473956424","1.4157006473956424","1.4157006473956424"
"59791","1.4297923494079043","1.4297923494079043","1.4297923494079043"
"59794","1.4038422741400092","1.4038422741400092","1.4038422741400092"
"59797","1.4390381706099167","1.4390381706099167","1.4390381706099167"
"59800","1.4022353603454738","1.4022353603454738","1.4022353603454738"
"59803","1.4244476270530633","1.4244476270530633","1.4244476270530633"
"59806","1.4195118564923224","1.4195118564923224","1.4195118564923224"
"59809","1.441502498355078","1.441502498355078","1.441502498355078"
"59812","1.4454818510721028","1.4454818510721028","1.4454818510721028"
"59815","1.398247214947491","1.398247214947491","1.398247214947491"
"59818","1.4041872511079012","1.4041872511079012","1.4041872511079012"
"59821","1.4140257310564048","1.4140257310564048","1.4140257310564048"
"59824","1.4238996628285174","1.4238996628285174","1.4238996628285174"
"59827","1.3818580460813494","1.3818580460813494","1.3818580460813494"
"59830","1.40502503936274","1.40502503936274","1.40502503936274"
"59833","1.4329575356621485","1.4329575356621485","1.4329575356621485"
"59836","1.4450327096251692","1.4450327096251692","1.4450327096251692"
"59839","1.4161732113034524","1.4161732113034524","1.4161732113034524"
"59842","1.4305802245983419","1.4305802245983419","1.4305802245983419"
"59845","1.4232815622581751","1.4232815622581751","1.4232815622581751"
"59848","1.4531271708001383","1.4531271708001383","1.4531271708001383"
"59851","1.425189927239342","1.425189927239342","1.425189927239342"
"59854","1.4149827407679856","1.4149827407679856","1.4149827407679856"
"59857","1.4685377343083392","1.4685377343083392","1.4685377343083392"
"59860","1.402604361896123","1.402604361896123","1.402604361896123"
"59863","1.4071627742519244","1.4071627742519244","1.4071627742519244"
"59866","1.3961531456917047","1.3961531456917047","1.3961531456917047"
"59869","1.422052497759343","1.422052497759343","1.422052497759343"
"59872","1.426661551815767","1.426661551815767","1.426661551815767"
"59875","1.396671159012251","1.396671159012251","1.396671159012251"
"59878","1.4175045983618977","1.4175045983618977","1.4175045983618977"
"59884","1.4233537947311439","1.4233537947311439","1.4233537947311439"
"59887","1.401385758304041","1.401385758304041","1.401385758304041"
"59890","1.4225509727345513","1.4225509727345513","1.4225509727345513"
"59893","1.4438382584784208","1.4438382584784208","1.4438382584784208"
"59896","1.434683882335931","1.434683882335931","1.434683882335931"
"59899","1.393275905642871","1.393275905642871","1.393275905642871"
"59902","1.4112537959785794","1.4112537959785794","1.4112537959785794"
"59905","1.42318074690437","1.42318074690437","1.42318074690437"
"59908","1.4428245031972828","1.4428245031972828","1.4428245031972828"
"59911","1.4647185608576172","1.4647185608576172","1.4647185608576172"
"59914","1.413580509041949","1.413580509041949","1.413580509041949"
"59917","1.4130731267521162","1.4130731267521162","1.4130731267521162"
"59920","1.422475551281039","1.422475551281039","1.422475551281039"
"59923","1.4448377332180864","1.4448377332180864","1.4448377332180864"
"59926","1.3804487440500193","1.3804487440500193","1.3804487440500193"
"59935","1.4008061111411296","1.4008061111411296","1.4008061111411296"
"59938","1.4679142443494093","1.4679142443494093","1.4679142443494093"
"59941","1.4188137175678284","1.4188137175678284","1.4188137175678284"
"59944","1.4193544606953066","1.4193544606953066","1.4193544606953066"
"59947","1.4208035837174495","1.4208035837174495","1.4208035837174495"
"59950","1.402129995946754","1.402129995946754","1.402129995946754"
"59953","1.4031644293214192","1.4031644293214192","1.4031644293214192"
"59956","1.4140059816773904","1.4140059816773904","1.4140059816773904"
"59959","1.4190992021660502","1.4190992021660502","1.4190992021660502"
"59965","1.4074618451052705","1.4074618451052705","1.4074618451052705"
"59968","1.4207875751419987","1.4207875751419987","1.4207875751419987"
"59971","1.4293933368683187","1.4293933368683187","1.4293933368683187"
"59974","1.432155616321702","1.432155616321702","1.432155616321702"
"59977","1.4321145421805275","1.4321145421805275","1.4321145421805275"
"59980","1.4065115600057432","1.4065115600057432","1.4065115600057432"
"59983","1.4014110777369846","1.4014110777369846","1.4014110777369846"
"59989","1.4093313350509753","1.4093313350509753","1.4093313350509753"
"59992","1.420552003573664","1.420552003573664","1.420552003573664"
"59995","1.4009017986908143","1.4009017986908143","1.4009017986908143"
"59998","1.4186720800553805","1.4186720800553805","1.4186720800553805"
"60001","1.405011925876623","1.405011925876623","1.405011925876623"
"60004","1.4996687809507119","1.4996687809507119","1.4996687809507119"
"60007","1.4432245187250163","1.4432245187250163","1.4432245187250163"
"60010","1.3853161189636833","1.3853161189636833","1.3853161189636833"
"60013","1.416866482232364","1.416866482232364","1.416866482232364"
"60016","1.3972378696041037","1.3972378696041037","1.3972378696041037"
"60019","1.3953275109470766","1.3953275109470766","1.3953275109470766"
"60022","1.3998501351188595","1.3998501351188595","1.3998501351188595"
"60025","1.4196148659444945","1.4196148659444945","1.4196148659444945"
"60031","1.4041492206567237","1.4041492206567237","1.4041492206567237"
"60034","1.3885963201981057","1.3885963201981057","1.3885963201981057"
"60037","1.465455603495266","1.465455603495266","1.465455603495266"
"60040","1.3867436774682982","1.3867436774682982","1.3867436774682982"
"60046","1.4109225668972576","1.4109225668972576","1.4109225668972576"
"60049","1.4377201504856516","1.4377201504856516","1.4377201504856516"
"60052","1.4055881907620358","1.4055881907620358","1.4055881907620358"
"60055","1.3897804619270948","1.3897804619270948","1.3897804619270948"
"60058","1.4040890776464003","1.4040890776464003","1.4040890776464003"
"60061","1.384704569360393","1.384704569360393","1.384704569360393"
"60067","1.4352739203494322","1.4352739203494322","1.4352739203494322"
"60070","1.4614351155413121","1.4614351155413121","1.4614351155413121"
"60073","1.413793464617179","1.413793464617179","1.413793464617179"
"60076","1.455705166281988","1.455705166281988","1.455705166281988"
"60079","1.387774777353409","1.387774777353409","1.387774777353409"
"60082","1.4025577812123908","1.4025577812123908","1.4025577812123908"
"60085","1.4148953504112693","1.4148953504112693","1.4148953504112693"
"60088","1.4171487306890882","1.4171487306890882","1.4171487306890882"
"60091","1.3893513191477485","1.3893513191477485","1.3893513191477485"
"60094","1.4064034378028574","1.4064034378028574","1.4064034378028574"
"60097","1.406157358779635","1.406157358779635","1.406157358779635"
"60100","1.3925243753282566","1.3925243753282566","1.3925243753282566"
"60103","1.4376051327222072","1.4376051327222072","1.4376051327222072"
"60106","1.3969926150087557","1.3969926150087557","1.3969926150087557"
"60112","1.4040939979702545","1.4040939979702545","1.4040939979702545"
"60115","1.422789688150945","1.422789688150945","1.422789688150945"
"60118","1.458528509390235","1.458528509390235","1.458528509390235"
"60121","1.4263407615588333","1.4263407615588333","1.4263407615588333"
"60124","1.3974798702726399","1.3974798702726399","1.3974798702726399"
"60130","1.4129344062524358","1.4129344062524358","1.4129344062524358"
"60133","1.3971509517810223","1.3971509517810223","1.3971509517810223"
"60136","1.472610661947967","1.472610661947967","1.472610661947967"
"60139","1.3936773030654526","1.3936773030654526","1.3936773030654526"
"60142","1.3947053945644452","1.3947053945644452","1.3947053945644452"
"60145","1.3929281146779247","1.3929281146779247","1.3929281146779247"
"60148","1.4556971025709977","1.4556971025709977","1.4556971025709977"
"60151","1.4427775780035985","1.4427775780035985","1.4427775780035985"
"60154","1.408575470596287","1.408575470596287","1.408575470596287"
"60157","1.4259161421637618","1.4259161421637618","1.4259161421637618"
"60163","1.4849464730515967","1.4849464730515967","1.4849464730515967"
"60166","1.4010883882923655","1.4010883882923655","1.4010883882923655"
"60169","1.4218776628780982","1.4218776628780982","1.4218776628780982"
"60172","1.4018703453520402","1.4018703453520402","1.4018703453520402"
"60178","1.4080429997367636","1.4080429997367636","1.4080429997367636"
"60181","1.4027982494999407","1.4027982494999407","1.4027982494999407"
"60184","1.4562262522195404","1.4562262522195404","1.4562262522195404"
"60187","1.3992245319672367","1.3992245319672367","1.3992245319672367"
"60190","1.4046713559740232","1.4046713559740232","1.4046713559740232"
"60193","1.4304471875642133","1.4304471875642133","1.4304471875642133"
"60196","1.40956491273534","1.40956491273534","1.40956491273534"
"60199","1.4150576490543385","1.4150576490543385","1.4150576490543385"
"60202","1.4082603835726384","1.4082603835726384","1.4082603835726384"
"60205","1.4156777865314787","1.4156777865314787","1.4156777865314787"
"60208","1.4313306149923513","1.4313306149923513","1.4313306149923513"
"60211","1.3960304376559307","1.3960304376559307","1.3960304376559307"
"60217","1.4189205391673043","1.4189205391673043","1.4189205391673043"
"60220","1.4033189056388629","1.4033189056388629","1.4033189056388629"
"60223","1.3927379115402023","1.3927379115402023","1.3927379115402023"
"60226","1.4610550453014217","1.4610550453014217","1.4610550453014217"
"60229","1.4146664479239692","1.4146664479239692","1.4146664479239692"
"60235","1.392620687942992","1.392620687942992","1.392620687942992"
"60238","1.3805299741691104","1.3805299741691104","1.3805299741691104"
"60241","1.4656853104552259","1.4656853104552259","1.4656853104552259"
"60244","1.4113196867817985","1.4113196867817985","1.4113196867817985"
"60247","1.412642440528121","1.412642440528121","1.412642440528121"
"60250","1.4036460115668","1.4036460115668","1.4036460115668"
"60253","1.4516238664037115","1.4516238664037115","1.4516238664037115"
"60256","1.4160888782160088","1.4160888782160088","1.4160888782160088"
"60259","1.3903691979130324","1.3903691979130324","1.3903691979130324"
"60262","1.4061061157371553","1.4061061157371553","1.4061061157371553"
"60265","1.4188133624363493","1.4188133624363493","1.4188133624363493"
"60268","1.4386455181544135","1.4386455181544135","1.4386455181544135"
"60271","1.439927231851922","1.439927231851922","1.439927231851922"
"60277","1.4224327035883497","1.4224327035883497","1.4224327035883497"
"60280","1.4088069294893346","1.4088069294893346","1.4088069294893346"
"60283","1.4236758834625258","1.4236758834625258","1.4236758834625258"
"60286","1.4085241276041787","1.4085241276041787","1.4085241276041787"
"60289","1.4292914566846453","1.4292914566846453","1.4292914566846453"
"60292","1.3944223156470668","1.3944223156470668","1.3944223156470668"
"60295","1.4250438809543353","1.4250438809543353","1.4250438809543353"
"60298","1.3856776244096851","1.3856776244096851","1.3856776244096851"
"60301","1.4352012124750093","1.4352012124750093","1.4352012124750093"
"60310","1.4061259873141727","1.4061259873141727","1.4061259873141727"
"60313","1.4243284685529745","1.4243284685529745","1.4243284685529745"
"60319","1.4141730270817539","1.4141730270817539","1.4141730270817539"
"60322","1.419463162274733","1.419463162274733","1.419463162274733"
"60325","1.4458307111887376","1.4458307111887376","1.4458307111887376"
"60328","1.3766878439752905","1.3766878439752905","1.3766878439752905"
"60331","1.4051714845667695","1.4051714845667695","1.4051714845667695"
"60334","1.417070523043472","1.417070523043472","1.417070523043472"
"60337","1.4102478939958742","1.4102478939958742","1.4102478939958742"
"60340","1.429745223466153","1.429745223466153","1.429745223466153"
"60346","1.4377690112050685","1.4377690112050685","1.4377690112050685"
"60349","1.4293080239977685","1.4293080239977685","1.4293080239977685"
"60352","1.416401118663942","1.416401118663942","1.416401118663942"
"60355","1.4209915495217467","1.4209915495217467","1.4209915495217467"
"60358","1.431833099347794","1.431833099347794","1.431833099347794"
"60361","1.4120838419170845","1.4120838419170845","1.4120838419170845"
"60364","1.4020259386148175","1.4020259386148175","1.4020259386148175"
"60367","1.4526965412216857","1.4526965412216857","1.4526965412216857"
"60370","1.4112931653284724","1.4112931653284724","1.4112931653284724"
"60373","1.4223518374250557","1.4223518374250557","1.4223518374250557"
"60376","1.4475490235345758","1.4475490235345758","1.4475490235345758"
"60379","1.4010241868497821","1.4010241868497821","1.4010241868497821"
"60382","1.4052689567385517","1.4052689567385517","1.4052689567385517"
"60385","1.4486339022140988","1.4486339022140988","1.4486339022140988"
"60388","1.45390588776311","1.45390588776311","1.45390588776311"
"60391","1.4519721826671856","1.4519721826671856","1.4519721826671856"
"60394","1.4255947035142114","1.4255947035142114","1.4255947035142114"
"60397","1.4198277738271192","1.4198277738271192","1.4198277738271192"
"60400","1.4224092940582378","1.4224092940582378","1.4224092940582378"
"60403","1.4490158713345687","1.4490158713345687","1.4490158713345687"
"60406","1.3805993910761325","1.3805993910761325","1.3805993910761325"
"60409","1.4117931965933772","1.4117931965933772","1.4117931965933772"
"60412","1.4262915002592784","1.4262915002592784","1.4262915002592784"
"60415","1.4075664244997383","1.4075664244997383","1.4075664244997383"
"60418","1.4583843211867151","1.4583843211867151","1.4583843211867151"
"60421","1.4319951012602936","1.4319951012602936","1.4319951012602936"
"60424","1.4073518605260085","1.4073518605260085","1.4073518605260085"
"60430","1.4383440050212775","1.4383440050212775","1.4383440050212775"
"60433","1.4578283310964468","1.4578283310964468","1.4578283310964468"
"60436","1.3967519630451655","1.3967519630451655","1.3967519630451655"
"60439","1.4028220251260306","1.4028220251260306","1.4028220251260306"
"60442","1.4159486725356758","1.4159486725356758","1.4159486725356758"
"60448","1.4258252001775158","1.4258252001775158","1.4258252001775158"
"60451","1.430021309388344","1.430021309388344","1.430021309388344"
"60454","1.4035019878518478","1.4035019878518478","1.4035019878518478"
