"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocatedBytes","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.1.memoryAllocatedBytes","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.2.memoryAllocatedBytes","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.3.memoryAllocatedBytes","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MAX"
"110927.829201","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"110951.671328","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"110957.830143","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"110981.674187","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"110987.831503","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111011.676209","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111017.850752","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111041.679419","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111047.924128","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111071.713985","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111077.925125","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111101.718329","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111107.926247","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111131.720642","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111137.979677","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111161.723043","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111167.986429","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111191.726093","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111198.067301","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111221.728383","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111228.068563","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111251.729342","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111281.730325","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111288.114936","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111311.731328","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111318.116169","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111341.733511","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111348.120916","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111371.734656","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111378.126315","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111401.736542","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111408.141397","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111431.738735","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111438.307994","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111461.74175","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111468.320176","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111491.744928","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111498.326633","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111521.751745","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111528.334278","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111551.758618","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111558.406968","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111581.761574","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111588.41095","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111618.411859","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111641.777904","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111648.464322","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111671.78714","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111678.469933","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111701.794994","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111708.471807","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111731.797783","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111738.474959","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111761.800299","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111768.476966","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111791.80299","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111798.479591","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111821.805133","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111828.484277","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111851.806138","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111858.485258","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111881.807108","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111888.488046","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111911.808084","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111918.489","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111941.809359","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111948.492259","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"111971.810293","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"111978.495925","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112001.81116","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112031.813338","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112038.542407","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112061.864859","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112068.546093","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112091.901482","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112098.550578","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112121.968415","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112128.553604","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112151.971891","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112158.556887","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112181.976652","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112188.563265","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112211.979236","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112218.56901","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112241.985906","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112248.570924","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112271.986844","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112278.573115","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112301.992569","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112308.576494","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112331.994652","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112338.653793","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112368.93162","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112392.004974","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112398.962581","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112422.008449","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112428.992459","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112452.011563","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112458.997103","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112482.013759","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112489.001196","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112512.015822","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112519.005374","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112542.016828","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112549.008913","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112572.017804","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112579.01067","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112602.018692","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112609.013287","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112632.019541","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112639.017133","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112662.020824","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112669.020402","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112692.021718","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112699.024218","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112722.028274","37202296832","37202296832","37202296832","37594464256","37594464256","37594464256","37430886400","37430886400","37430886400","37590269952","37590269952","37590269952"
"112759.030456","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112789.032727","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112819.037108","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112849.041253","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112879.047918","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112909.052882","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112939.055374","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112969.060261","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"112999.063639","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113029.067087","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113059.090827","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113089.093587","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113119.096353","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113149.099262","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113179.104288","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113209.293173","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113239.510766","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113269.511762","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113299.513473","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113329.5156","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113359.516586","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113389.522059","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113419.527384","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113479.549266","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113509.551727","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113539.555448","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113569.561499","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113599.564601","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113629.567966","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113659.575671","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113689.579902","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113719.583627","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113749.597523","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113779.607584","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113809.61162","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113839.614246","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113869.619213","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113899.626442","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113929.636563","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113959.655229","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"113989.662728","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114019.667867","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114049.670308","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114079.672223","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114109.677135","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114139.682469","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114169.686879","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114199.690319","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114229.69744","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114289.704246","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114319.706494","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114349.708165","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114379.710065","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114409.713482","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114439.71669","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114469.720919","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114499.722104","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114529.725031","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114559.72742","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114589.729763","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114619.734402","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114649.744046","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114679.754284","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114709.759659","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114739.763174","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114769.766323","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114799.770876","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114829.855963","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114859.862293","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114889.865552","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114919.872039","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114949.876031","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"114979.878786","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115009.882082","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115039.886691","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115069.890971","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115129.896841","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115159.902797","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115189.90682","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115219.910554","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115249.914199","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115279.91518","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115309.918964","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115339.925257","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
