"Step","base_config_0118 - train_geopotential_level1000hPa_lwrmse","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MIN","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MAX"
"61287","110.84643255915438","110.84643255915438","110.84643255915438"
"61290","111.18591648163141","111.18591648163141","111.18591648163141"
"61293","111.53948919329349","111.53948919329349","111.53948919329349"
"61296","107.59283376894129","107.59283376894129","107.59283376894129"
"61299","107.5440839508911","107.5440839508911","107.5440839508911"
"61302","120.9183847756422","120.9183847756422","120.9183847756422"
"61305","109.0940393262642","109.0940393262642","109.0940393262642"
"61308","111.9848182235748","111.9848182235748","111.9848182235748"
"61311","111.46531411257675","111.46531411257675","111.46531411257675"
"61314","115.69902768785948","115.69902768785948","115.69902768785948"
"61317","112.94252168097968","112.94252168097968","112.94252168097968"
"61320","111.65232767645445","111.65232767645445","111.65232767645445"
"61323","107.7882051481428","107.7882051481428","107.7882051481428"
"61326","111.27164017211263","111.27164017211263","111.27164017211263"
"61329","119.1694819706201","119.1694819706201","119.1694819706201"
"61335","113.0561572188521","113.0561572188521","113.0561572188521"
"61338","119.0428407539018","119.0428407539018","119.0428407539018"
"61341","109.68415950006617","109.68415950006617","109.68415950006617"
"61344","116.37892184002294","116.37892184002294","116.37892184002294"
"61347","117.85243586050422","117.85243586050422","117.85243586050422"
"61350","115.11442932851185","115.11442932851185","115.11442932851185"
"61353","119.83701657607139","119.83701657607139","119.83701657607139"
"61356","114.9713193444183","114.9713193444183","114.9713193444183"
"61359","115.04723925455045","115.04723925455045","115.04723925455045"
"61362","114.79349946102866","114.79349946102866","114.79349946102866"
"61365","110.56184106787505","110.56184106787505","110.56184106787505"
"61368","112.77843782348126","112.77843782348126","112.77843782348126"
"61371","117.38354697084944","117.38354697084944","117.38354697084944"
"61374","107.97835729578242","107.97835729578242","107.97835729578242"
"61377","111.92622032911147","111.92622032911147","111.92622032911147"
"61380","110.95277166132924","110.95277166132924","110.95277166132924"
"61383","111.65067878664391","111.65067878664391","111.65067878664391"
"61386","114.48339395522085","114.48339395522085","114.48339395522085"
"61389","110.18749378190707","110.18749378190707","110.18749378190707"
"61392","123.5141370115203","123.5141370115203","123.5141370115203"
"61395","112.20390546146069","112.20390546146069","112.20390546146069"
"61398","109.73575919495829","109.73575919495829","109.73575919495829"
"61401","108.57171603630036","108.57171603630036","108.57171603630036"
"61407","113.86356582065565","113.86356582065565","113.86356582065565"
"61412","109.51099070021375","109.51099070021375","109.51099070021375"
"61415","116.54048583938643","116.54048583938643","116.54048583938643"
"61421","113.75344510384055","113.75344510384055","113.75344510384055"
"61424","115.11075938406515","115.11075938406515","115.11075938406515"
"61427","113.46131435145355","113.46131435145355","113.46131435145355"
"61430","112.01573688445093","112.01573688445093","112.01573688445093"
"61433","114.02618393110278","114.02618393110278","114.02618393110278"
"61436","110.12784174058996","110.12784174058996","110.12784174058996"
"61439","114.34397028666841","114.34397028666841","114.34397028666841"
"61442","110.96072150271137","110.96072150271137","110.96072150271137"
"61445","113.30152233290326","113.30152233290326","113.30152233290326"
"61448","111.67654470713285","111.67654470713285","111.67654470713285"
"61451","111.137070441084","111.137070441084","111.137070441084"
"61454","114.21500458165583","114.21500458165583","114.21500458165583"
"61457","107.53778637474745","107.53778637474745","107.53778637474745"
"61460","108.31369670071298","108.31369670071298","108.31369670071298"
"61463","112.2436372652236","112.2436372652236","112.2436372652236"
"61466","107.30899039859398","107.30899039859398","107.30899039859398"
"61469","114.63194207399745","114.63194207399745","114.63194207399745"
"61472","112.22031327116221","112.22031327116221","112.22031327116221"
"61475","108.2624169568991","108.2624169568991","108.2624169568991"
"61478","112.67213056730901","112.67213056730901","112.67213056730901"
"61481","110.98798984596934","110.98798984596934","110.98798984596934"
"61484","110.22692901633394","110.22692901633394","110.22692901633394"
"61487","109.83012370134838","109.83012370134838","109.83012370134838"
"61490","119.27211558048424","119.27211558048424","119.27211558048424"
"61493","115.13463560917968","115.13463560917968","115.13463560917968"
"61496","112.42264126224782","112.42264126224782","112.42264126224782"
"61499","111.94824448501593","111.94824448501593","111.94824448501593"
"61505","111.88456350861146","111.88456350861146","111.88456350861146"
"61508","110.0250363679242","110.0250363679242","110.0250363679242"
"61511","117.21456594480853","117.21456594480853","117.21456594480853"
"61514","107.3721837743764","107.3721837743764","107.3721837743764"
"61517","108.32519128742497","108.32519128742497","108.32519128742497"
"61523","111.47919951709538","111.47919951709538","111.47919951709538"
"61526","119.43347614106125","119.43347614106125","119.43347614106125"
"61529","113.06121563846236","113.06121563846236","113.06121563846236"
"61532","116.70841894029948","116.70841894029948","116.70841894029948"
"61535","119.63348857694385","119.63348857694385","119.63348857694385"
"61538","108.67128527949082","108.67128527949082","108.67128527949082"
"61544","108.12837236611188","108.12837236611188","108.12837236611188"
"61547","110.76629492843642","110.76629492843642","110.76629492843642"
"61550","112.56627833101356","112.56627833101356","112.56627833101356"
"61553","113.7358547429241","113.7358547429241","113.7358547429241"
"61556","105.83737220421163","105.83737220421163","105.83737220421163"
"61559","109.67846722642389","109.67846722642389","109.67846722642389"
"61562","113.88000744014978","113.88000744014978","113.88000744014978"
"61565","118.1357227179811","118.1357227179811","118.1357227179811"
"61571","117.77680811353942","117.77680811353942","117.77680811353942"
"61574","109.19359512689753","109.19359512689753","109.19359512689753"
"61577","106.27011443474527","106.27011443474527","106.27011443474527"
"61580","115.70567780134321","115.70567780134321","115.70567780134321"
"61583","118.64927718641115","118.64927718641115","118.64927718641115"
"61586","116.66874701097093","116.66874701097093","116.66874701097093"
"61589","118.19303324986434","118.19303324986434","118.19303324986434"
"61592","115.22778945832856","115.22778945832856","115.22778945832856"
"61595","111.0658757539648","111.0658757539648","111.0658757539648"
"61598","112.65331330693895","112.65331330693895","112.65331330693895"
"61601","112.97351183729415","112.97351183729415","112.97351183729415"
"61604","112.68359646760547","112.68359646760547","112.68359646760547"
"61607","111.82036142919624","111.82036142919624","111.82036142919624"
"61613","108.11090782395426","108.11090782395426","108.11090782395426"
"61616","115.79973020995718","115.79973020995718","115.79973020995718"
"61619","114.16363807708979","114.16363807708979","114.16363807708979"
"61622","115.42777264722018","115.42777264722018","115.42777264722018"
"61625","110.36494087011302","110.36494087011302","110.36494087011302"
"61628","111.67684410762001","111.67684410762001","111.67684410762001"
"61631","106.43418249435068","106.43418249435068","106.43418249435068"
"61634","111.78645250174026","111.78645250174026","111.78645250174026"
"61637","110.48801730630294","110.48801730630294","110.48801730630294"
"61643","110.30985251228047","110.30985251228047","110.30985251228047"
"61646","109.65656183880344","109.65656183880344","109.65656183880344"
"61649","117.05587548580066","117.05587548580066","117.05587548580066"
"61652","110.55355128649163","110.55355128649163","110.55355128649163"
"61655","113.09270991944615","113.09270991944615","113.09270991944615"
"61658","107.18774743860818","107.18774743860818","107.18774743860818"
"61661","107.4185657382471","107.4185657382471","107.4185657382471"
"61664","110.21833870435395","110.21833870435395","110.21833870435395"
"61667","113.70174654939449","113.70174654939449","113.70174654939449"
"61670","107.8759282168259","107.8759282168259","107.8759282168259"
"61673","107.70263110684772","107.70263110684772","107.70263110684772"
"61676","114.69604808776543","114.69604808776543","114.69604808776543"
"61679","112.46206371759823","112.46206371759823","112.46206371759823"
"61682","109.88311606901567","109.88311606901567","109.88311606901567"
"61685","118.66172151124569","118.66172151124569","118.66172151124569"
"61688","112.40991143619945","112.40991143619945","112.40991143619945"
"61691","111.79927932598649","111.79927932598649","111.79927932598649"
"61694","111.56352401441688","111.56352401441688","111.56352401441688"
"61697","110.65642465867435","110.65642465867435","110.65642465867435"
"61700","110.2392708587791","110.2392708587791","110.2392708587791"
"61703","109.57259282615755","109.57259282615755","109.57259282615755"
"61706","109.25172993014404","109.25172993014404","109.25172993014404"
"61709","112.09479683624195","112.09479683624195","112.09479683624195"
"61712","109.59392765077995","109.59392765077995","109.59392765077995"
"61715","112.00515658673925","112.00515658673925","112.00515658673925"
"61718","110.6601357664648","110.6601357664648","110.6601357664648"
"61724","112.99633134998798","112.99633134998798","112.99633134998798"
"61727","115.9995526430965","115.9995526430965","115.9995526430965"
"61730","114.84908101828815","114.84908101828815","114.84908101828815"
"61733","115.63251899331573","115.63251899331573","115.63251899331573"
"61736","110.05681184343788","110.05681184343788","110.05681184343788"
"61739","107.41872264707128","107.41872264707128","107.41872264707128"
"61742","106.88055367517217","106.88055367517217","106.88055367517217"
"61745","112.95989024885245","112.95989024885245","112.95989024885245"
"61748","106.92917056116599","106.92917056116599","106.92917056116599"
"61751","112.64655890297813","112.64655890297813","112.64655890297813"
"61757","108.84257002121667","108.84257002121667","108.84257002121667"
"61760","114.21081022632626","114.21081022632626","114.21081022632626"
"61763","107.73730663897618","107.73730663897618","107.73730663897618"
"61766","112.12851548083526","112.12851548083526","112.12851548083526"
"61769","111.64148269071083","111.64148269071083","111.64148269071083"
"61772","120.23594683026698","120.23594683026698","120.23594683026698"
"61775","112.0033998750816","112.0033998750816","112.0033998750816"
"61778","109.0818735363292","109.0818735363292","109.0818735363292"
"61781","118.85636518730949","118.85636518730949","118.85636518730949"
"61784","114.05222869068137","114.05222869068137","114.05222869068137"
"61793","109.75387809244747","109.75387809244747","109.75387809244747"
"61796","109.99856933104486","109.99856933104486","109.99856933104486"
"61799","118.6565414249796","118.6565414249796","118.6565414249796"
"61802","122.04333010442613","122.04333010442613","122.04333010442613"
"61805","118.05691850825238","118.05691850825238","118.05691850825238"
"61811","114.86344496540357","114.86344496540357","114.86344496540357"
"61814","117.27194211176888","117.27194211176888","117.27194211176888"
"61817","116.18753291635993","116.18753291635993","116.18753291635993"
"61823","110.37442530427953","110.37442530427953","110.37442530427953"
"61826","115.99765355330804","115.99765355330804","115.99765355330804"
"61829","109.84038327857797","109.84038327857797","109.84038327857797"
"61832","111.09301866234297","111.09301866234297","111.09301866234297"
"61835","110.65957512498328","110.65957512498328","110.65957512498328"
"61838","114.0429359557936","114.0429359557936","114.0429359557936"
"61841","108.78014937620601","108.78014937620601","108.78014937620601"
"61844","110.36824263168549","110.36824263168549","110.36824263168549"
"61847","110.77418179185159","110.77418179185159","110.77418179185159"
"61853","109.09427470255308","109.09427470255308","109.09427470255308"
"61859","111.1523452071574","111.1523452071574","111.1523452071574"
"61865","118.13236380907506","118.13236380907506","118.13236380907506"
"61868","111.99966522466747","111.99966522466747","111.99966522466747"
"61871","110.35192847224968","110.35192847224968","110.35192847224968"
"61874","114.73433710547411","114.73433710547411","114.73433710547411"
"61877","108.06262084458128","108.06262084458128","108.06262084458128"
"61880","115.03962124690071","115.03962124690071","115.03962124690071"
"61886","110.99617467490599","110.99617467490599","110.99617467490599"
"61889","114.85698828438933","114.85698828438933","114.85698828438933"
"61892","111.87612730046982","111.87612730046982","111.87612730046982"
"61895","109.64662465416751","109.64662465416751","109.64662465416751"
"61898","118.03873679364946","118.03873679364946","118.03873679364946"
"61901","109.97398846674399","109.97398846674399","109.97398846674399"
"61904","109.9325543929698","109.9325543929698","109.9325543929698"
"61907","106.13797733138898","106.13797733138898","106.13797733138898"
"61910","108.84499515710178","108.84499515710178","108.84499515710178"
"61913","115.41372006929717","115.41372006929717","115.41372006929717"
"61916","109.88782767236243","109.88782767236243","109.88782767236243"
"61919","111.69301885968864","111.69301885968864","111.69301885968864"
"61922","118.12478501273958","118.12478501273958","118.12478501273958"
"61925","114.6353944697181","114.6353944697181","114.6353944697181"
"61931","113.02333387124368","113.02333387124368","113.02333387124368"
"61934","114.25809799522267","114.25809799522267","114.25809799522267"
"61937","115.23306824443367","115.23306824443367","115.23306824443367"
"61940","115.32727765971799","115.32727765971799","115.32727765971799"
"61946","111.40492526275584","111.40492526275584","111.40492526275584"
"61949","113.30623340687922","113.30623340687922","113.30623340687922"
"61952","116.14408262333177","116.14408262333177","116.14408262333177"
"61955","111.20310497069433","111.20310497069433","111.20310497069433"
"61958","110.79826908860642","110.79826908860642","110.79826908860642"
"61964","112.7758830772828","112.7758830772828","112.7758830772828"
"61967","111.15794191996046","111.15794191996046","111.15794191996046"
"61970","106.98069784326796","106.98069784326796","106.98069784326796"
"61973","109.64575990831598","109.64575990831598","109.64575990831598"
"61976","110.92978286662961","110.92978286662961","110.92978286662961"
"61979","107.75561234939072","107.75561234939072","107.75561234939072"
"61982","110.96334373356757","110.96334373356757","110.96334373356757"
"61985","108.3982611170937","108.3982611170937","108.3982611170937"
"61988","118.1430490289307","118.1430490289307","118.1430490289307"
"61991","110.25530357627751","110.25530357627751","110.25530357627751"
"61994","115.64265235821522","115.64265235821522","115.64265235821522"
"61997","112.38645757611219","112.38645757611219","112.38645757611219"
"62003","111.30392296686229","111.30392296686229","111.30392296686229"
"62006","115.11439264404368","115.11439264404368","115.11439264404368"
"62009","112.79361008593193","112.79361008593193","112.79361008593193"
"62012","113.39403606003889","113.39403606003889","113.39403606003889"
"62015","106.5163383707117","106.5163383707117","106.5163383707117"
"62018","109.38804361420658","109.38804361420658","109.38804361420658"
"62024","115.37296246071949","115.37296246071949","115.37296246071949"
"62027","114.21313894479486","114.21313894479486","114.21313894479486"
"62033","117.19352811528225","117.19352811528225","117.19352811528225"
"62036","113.43948337884598","113.43948337884598","113.43948337884598"
"62039","114.26796604621828","114.26796604621828","114.26796604621828"
"62042","110.12270598648385","110.12270598648385","110.12270598648385"
"62045","113.38152772071439","113.38152772071439","113.38152772071439"
"62048","114.93506380084938","114.93506380084938","114.93506380084938"
"62051","109.26813804212951","109.26813804212951","109.26813804212951"
"62054","108.24045266311884","108.24045266311884","108.24045266311884"
"62057","111.493070522319","111.493070522319","111.493070522319"
"62060","116.58762126024047","116.58762126024047","116.58762126024047"
"62063","113.10956011322045","113.10956011322045","113.10956011322045"
"62069","104.9885748272603","104.9885748272603","104.9885748272603"
"62072","112.25485824126102","112.25485824126102","112.25485824126102"
"62078","115.61931859519024","115.61931859519024","115.61931859519024"
"62081","112.22925083794779","112.22925083794779","112.22925083794779"
"62084","110.7561816302631","110.7561816302631","110.7561816302631"
"62087","109.94499344919856","109.94499344919856","109.94499344919856"
"62090","109.29177806072097","109.29177806072097","109.29177806072097"
"62093","111.03868963052268","111.03868963052268","111.03868963052268"
"62096","110.0223143347134","110.0223143347134","110.0223143347134"
"62099","115.47503086381538","115.47503086381538","115.47503086381538"
"62102","112.29950085262878","112.29950085262878","112.29950085262878"
"62105","112.02935324689247","112.02935324689247","112.02935324689247"
"62108","114.29286141650928","114.29286141650928","114.29286141650928"
"62111","117.31394313632586","117.31394313632586","117.31394313632586"
"62114","113.7121491187757","113.7121491187757","113.7121491187757"
"62117","114.10260355132806","114.10260355132806","114.10260355132806"
"62120","118.69244252849592","118.69244252849592","118.69244252849592"
"62123","109.94144030367144","109.94144030367144","109.94144030367144"
"62126","111.20950107801596","111.20950107801596","111.20950107801596"
"62129","107.29366446175484","107.29366446175484","107.29366446175484"
"62132","112.14135159714192","112.14135159714192","112.14135159714192"
"62135","114.30545812564495","114.30545812564495","114.30545812564495"
"62138","114.59838792826505","114.59838792826505","114.59838792826505"
"62141","111.64650251008473","111.64650251008473","111.64650251008473"
"62144","109.48548167157215","109.48548167157215","109.48548167157215"
"62147","113.1689774049368","113.1689774049368","113.1689774049368"
"62150","109.49423083788461","109.49423083788461","109.49423083788461"
"62153","108.33167437852326","108.33167437852326","108.33167437852326"
"62156","107.9523826952494","107.9523826952494","107.9523826952494"
"62159","117.61975438657251","117.61975438657251","117.61975438657251"
"62162","118.03944411679603","118.03944411679603","118.03944411679603"
"62165","108.52158756968555","108.52158756968555","108.52158756968555"
"62168","117.15443227400026","117.15443227400026","117.15443227400026"
"62171","115.54329295501599","115.54329295501599","115.54329295501599"
"62174","112.61031661482811","112.61031661482811","112.61031661482811"
"62177","108.0258379705907","108.0258379705907","108.0258379705907"
"62180","109.0688014368591","109.0688014368591","109.0688014368591"
"62183","115.38577543818096","115.38577543818096","115.38577543818096"
"62186","114.36454473523648","114.36454473523648","114.36454473523648"
"62189","119.9779900385854","119.9779900385854","119.9779900385854"
"62192","108.65871863654277","108.65871863654277","108.65871863654277"
"62195","106.25805254584483","106.25805254584483","106.25805254584483"
"62198","112.12468574531925","112.12468574531925","112.12468574531925"
"62201","111.68568294457177","111.68568294457177","111.68568294457177"
"62204","108.91452587396418","108.91452587396418","108.91452587396418"
"62207","109.38618513720486","109.38618513720486","109.38618513720486"
"62210","111.82997747237343","111.82997747237343","111.82997747237343"
"62213","116.4190070928024","116.4190070928024","116.4190070928024"
"62216","109.60687507762","109.60687507762","109.60687507762"
"62219","113.83826728444403","113.83826728444403","113.83826728444403"
"62222","112.2375967487175","112.2375967487175","112.2375967487175"
"62225","112.89525772231345","112.89525772231345","112.89525772231345"
"62228","113.65765685472498","113.65765685472498","113.65765685472498"
"62231","110.29941041019588","110.29941041019588","110.29941041019588"
"62234","111.72200544210385","111.72200544210385","111.72200544210385"
"62237","110.74639808388503","110.74639808388503","110.74639808388503"
"62240","111.86972666044869","111.86972666044869","111.86972666044869"
"62243","112.31793819272521","112.31793819272521","112.31793819272521"
"62246","106.46684762616047","106.46684762616047","106.46684762616047"
"62249","108.85781477490475","108.85781477490475","108.85781477490475"
"62252","125.75381334153366","125.75381334153366","125.75381334153366"
"62255","112.68077342391997","112.68077342391997","112.68077342391997"
"62258","122.84858060042875","122.84858060042875","122.84858060042875"
"62261","114.45042194244382","114.45042194244382","114.45042194244382"
"62264","111.58698735309764","111.58698735309764","111.58698735309764"
"62267","112.77461575330865","112.77461575330865","112.77461575330865"
"62270","125.72588260048306","125.72588260048306","125.72588260048306"
"62273","123.3274067917479","123.3274067917479","123.3274067917479"
"62276","105.89522429643401","105.89522429643401","105.89522429643401"
"62279","110.72999184176307","110.72999184176307","110.72999184176307"
"62285","115.0114547963075","115.0114547963075","115.0114547963075"
"62288","114.02886613798793","114.02886613798793","114.02886613798793"
"62291","109.6803230139226","109.6803230139226","109.6803230139226"
"62294","116.4193249371401","116.4193249371401","116.4193249371401"
"62297","112.54368857260347","112.54368857260347","112.54368857260347"
"62302","110.24093911702526","110.24093911702526","110.24093911702526"
"62305","110.65095116220799","110.65095116220799","110.65095116220799"
"62308","108.40235223007728","108.40235223007728","108.40235223007728"
"62311","113.18539261563225","113.18539261563225","113.18539261563225"
"62314","109.78911283209511","109.78911283209511","109.78911283209511"
"62317","109.73146037276666","109.73146037276666","109.73146037276666"
"62320","113.54011742099783","113.54011742099783","113.54011742099783"
"62323","106.99510667289587","106.99510667289587","106.99510667289587"
"62326","106.46901660367087","106.46901660367087","106.46901660367087"
"62329","110.66472219062595","110.66472219062595","110.66472219062595"
"62332","109.19334450646247","109.19334450646247","109.19334450646247"
"62335","109.3700353550021","109.3700353550021","109.3700353550021"
"62341","109.5712122679606","109.5712122679606","109.5712122679606"
"62344","110.5212780635936","110.5212780635936","110.5212780635936"
"62347","106.33916734872533","106.33916734872533","106.33916734872533"
"62350","108.5710338501927","108.5710338501927","108.5710338501927"
"62353","113.47614348836848","113.47614348836848","113.47614348836848"
"62356","112.5722659566249","112.5722659566249","112.5722659566249"
"62359","109.15572805307727","109.15572805307727","109.15572805307727"
"62362","109.09282717069176","109.09282717069176","109.09282717069176"
"62365","110.31069969575566","110.31069969575566","110.31069969575566"
"62368","117.01535270218098","117.01535270218098","117.01535270218098"
"62374","110.3737858064631","110.3737858064631","110.3737858064631"
"62377","115.84108952244998","115.84108952244998","115.84108952244998"
"62380","115.25265394307708","115.25265394307708","115.25265394307708"
"62383","118.62683916144726","118.62683916144726","118.62683916144726"
"62386","109.30286165391632","109.30286165391632","109.30286165391632"
"62389","111.45942289433852","111.45942289433852","111.45942289433852"
"62392","109.90135257412994","109.90135257412994","109.90135257412994"
"62395","115.2742731992076","115.2742731992076","115.2742731992076"
"62398","112.47151027171188","112.47151027171188","112.47151027171188"
"62401","110.5213881212415","110.5213881212415","110.5213881212415"
"62407","111.12445443304736","111.12445443304736","111.12445443304736"
"62410","113.28735603392659","113.28735603392659","113.28735603392659"
"62413","111.68276714037947","111.68276714037947","111.68276714037947"
"62416","113.99219751625097","113.99219751625097","113.99219751625097"
"62419","110.969661877278","110.969661877278","110.969661877278"
"62422","109.39060397632554","109.39060397632554","109.39060397632554"
"62425","111.05791563689588","111.05791563689588","111.05791563689588"
"62428","114.17696823035277","114.17696823035277","114.17696823035277"
"62431","115.36131764373255","115.36131764373255","115.36131764373255"
"62434","112.79913785928699","112.79913785928699","112.79913785928699"
"62437","118.0512669011086","118.0512669011086","118.0512669011086"
"62440","114.72882234671262","114.72882234671262","114.72882234671262"
"62443","108.15050854287293","108.15050854287293","108.15050854287293"
"62446","109.7082677788659","109.7082677788659","109.7082677788659"
"62449","109.0585742913205","109.0585742913205","109.0585742913205"
"62452","112.53936223931358","112.53936223931358","112.53936223931358"
"62455","114.78086814056905","114.78086814056905","114.78086814056905"
"62458","109.08447983942844","109.08447983942844","109.08447983942844"
"62461","110.5601299880713","110.5601299880713","110.5601299880713"
"62464","114.38344205097187","114.38344205097187","114.38344205097187"
"62467","113.61353117319963","113.61353117319963","113.61353117319963"
"62470","113.95282478766855","113.95282478766855","113.95282478766855"
"62473","115.23082704083873","115.23082704083873","115.23082704083873"
"62476","112.08789897107532","112.08789897107532","112.08789897107532"
"62479","111.37465381238826","111.37465381238826","111.37465381238826"
"62482","115.58884292590787","115.58884292590787","115.58884292590787"
"62485","113.43195803302868","113.43195803302868","113.43195803302868"
"62488","112.32779643802903","112.32779643802903","112.32779643802903"
"62491","104.31058541450676","104.31058541450676","104.31058541450676"
"62494","107.3911251975694","107.3911251975694","107.3911251975694"
"62497","109.26565325462828","109.26565325462828","109.26565325462828"
"62500","109.75570659206453","109.75570659206453","109.75570659206453"
"62503","106.24033034493345","106.24033034493345","106.24033034493345"
"62506","111.73165887621506","111.73165887621506","111.73165887621506"
"62512","112.43552399681553","112.43552399681553","112.43552399681553"
"62515","110.1563871063783","110.1563871063783","110.1563871063783"
"62518","109.7632844000736","109.7632844000736","109.7632844000736"
"62521","118.58428130831649","118.58428130831649","118.58428130831649"
"62527","110.0981797846567","110.0981797846567","110.0981797846567"
"62530","109.6450173036281","109.6450173036281","109.6450173036281"
"62533","111.74459606125282","111.74459606125282","111.74459606125282"
"62536","112.4885582860274","112.4885582860274","112.4885582860274"
"62545","109.38858649510034","109.38858649510034","109.38858649510034"
"62548","107.05716659302966","107.05716659302966","107.05716659302966"
"62551","107.56278523456385","107.56278523456385","107.56278523456385"
"62557","109.40994591005591","109.40994591005591","109.40994591005591"
"62560","113.09364017905685","113.09364017905685","113.09364017905685"
"62563","111.12724303319182","111.12724303319182","111.12724303319182"
"62566","107.60439024244329","107.60439024244329","107.60439024244329"
"62569","109.97486354618263","109.97486354618263","109.97486354618263"
"62572","113.68635386087045","113.68635386087045","113.68635386087045"
"62575","110.78083795497736","110.78083795497736","110.78083795497736"
"62578","116.4876842543449","116.4876842543449","116.4876842543449"
"62581","106.12589488193855","106.12589488193855","106.12589488193855"
"62584","107.77513637786763","107.77513637786763","107.77513637786763"
"62587","114.6871429673852","114.6871429673852","114.6871429673852"
"62590","122.8706244663279","122.8706244663279","122.8706244663279"
"62593","106.05829563073645","106.05829563073645","106.05829563073645"
"62596","111.46012459525878","111.46012459525878","111.46012459525878"
"62599","115.56408626580287","115.56408626580287","115.56408626580287"
"62608","111.9392254677515","111.9392254677515","111.9392254677515"
"62611","109.33054258225481","109.33054258225481","109.33054258225481"
"62614","119.72989681621904","119.72989681621904","119.72989681621904"
"62617","119.74199261891506","119.74199261891506","119.74199261891506"
"62620","110.3502187910605","110.3502187910605","110.3502187910605"
"62623","113.62971267009443","113.62971267009443","113.62971267009443"
"62626","110.04528019400713","110.04528019400713","110.04528019400713"
"62629","116.4458906778065","116.4458906778065","116.4458906778065"
"62632","110.10169559801844","110.10169559801844","110.10169559801844"
"62635","108.48384886021778","108.48384886021778","108.48384886021778"
"62638","111.17464504862112","111.17464504862112","111.17464504862112"
"62641","123.8224941980311","123.8224941980311","123.8224941980311"
"62644","118.93911447759186","118.93911447759186","118.93911447759186"
"62647","114.84262843447799","114.84262843447799","114.84262843447799"
"62650","106.81064820319298","106.81064820319298","106.81064820319298"
"62653","117.28173787731049","117.28173787731049","117.28173787731049"
"62656","109.74111564471667","109.74111564471667","109.74111564471667"
"62659","110.4373352600629","110.4373352600629","110.4373352600629"
"62662","113.10452247151645","113.10452247151645","113.10452247151645"
"62665","117.09754284761975","117.09754284761975","117.09754284761975"
"62668","115.3290858997267","115.3290858997267","115.3290858997267"
"62671","113.53313431135702","113.53313431135702","113.53313431135702"
"62674","110.52355356656177","110.52355356656177","110.52355356656177"
"62677","112.44833191496505","112.44833191496505","112.44833191496505"
"62680","109.23469136390665","109.23469136390665","109.23469136390665"
"62683","109.46865981728905","109.46865981728905","109.46865981728905"
"62689","115.02211613747012","115.02211613747012","115.02211613747012"
"62692","114.47083709830359","114.47083709830359","114.47083709830359"
"62698","112.83610958941783","112.83610958941783","112.83610958941783"
"62701","114.99383931373887","114.99383931373887","114.99383931373887"
"62704","109.98754542911593","109.98754542911593","109.98754542911593"
"62707","107.92942100051036","107.92942100051036","107.92942100051036"
"62713","107.1236665277161","107.1236665277161","107.1236665277161"
"62716","108.03519578411613","108.03519578411613","108.03519578411613"
"62719","110.62675371221144","110.62675371221144","110.62675371221144"
"62722","109.701193120761","109.701193120761","109.701193120761"
"62728","112.67245180731337","112.67245180731337","112.67245180731337"
"62731","111.08249366763725","111.08249366763725","111.08249366763725"
"62734","113.62903541775971","113.62903541775971","113.62903541775971"
"62737","117.97834652046363","117.97834652046363","117.97834652046363"
"62740","112.57150765969752","112.57150765969752","112.57150765969752"
"62743","116.00410363252877","116.00410363252877","116.00410363252877"
"62749","109.53646162435129","109.53646162435129","109.53646162435129"
"62755","116.59633937077402","116.59633937077402","116.59633937077402"
"62758","117.00622163333192","117.00622163333192","117.00622163333192"
"62767","113.93390329325385","113.93390329325385","113.93390329325385"
"62770","110.7377183935338","110.7377183935338","110.7377183935338"
"62773","113.26813736027621","113.26813736027621","113.26813736027621"
"62776","112.00360681516192","112.00360681516192","112.00360681516192"
"62779","112.0953744316578","112.0953744316578","112.0953744316578"
"62782","108.73157028727597","108.73157028727597","108.73157028727597"
"62785","114.75255145370875","114.75255145370875","114.75255145370875"
"62791","108.03151968727866","108.03151968727866","108.03151968727866"
"62794","110.39335945659123","110.39335945659123","110.39335945659123"
"62797","108.5595260277733","108.5595260277733","108.5595260277733"
"62803","111.14358237943235","111.14358237943235","111.14358237943235"
"62806","115.05320845316176","115.05320845316176","115.05320845316176"
"62809","106.24376884033846","106.24376884033846","106.24376884033846"
"62812","108.45383384740016","108.45383384740016","108.45383384740016"
"62815","111.28234836120363","111.28234836120363","111.28234836120363"
"62818","112.19739894704979","112.19739894704979","112.19739894704979"
"62821","110.37606351978617","110.37606351978617","110.37606351978617"
"62827","107.53102121764756","107.53102121764756","107.53102121764756"
"62830","109.32038412428551","109.32038412428551","109.32038412428551"
"62833","108.417159569631","108.417159569631","108.417159569631"
"62839","108.79027229265773","108.79027229265773","108.79027229265773"
"62842","107.90001985344814","107.90001985344814","107.90001985344814"
"62845","106.68138877379337","106.68138877379337","106.68138877379337"
"62848","108.77153544609308","108.77153544609308","108.77153544609308"
"62851","116.11189890658261","116.11189890658261","116.11189890658261"
"62854","111.60436898372546","111.60436898372546","111.60436898372546"
"62857","110.03254494677986","110.03254494677986","110.03254494677986"
"62860","110.0739690555894","110.0739690555894","110.0739690555894"
"62863","113.10461175098119","113.10461175098119","113.10461175098119"
"62866","112.92448924817695","112.92448924817695","112.92448924817695"
"62869","108.60809612296029","108.60809612296029","108.60809612296029"
"62872","108.85147451316647","108.85147451316647","108.85147451316647"
"62875","112.2792299337942","112.2792299337942","112.2792299337942"
"62878","109.6022570899906","109.6022570899906","109.6022570899906"
