"Step","base_config_0118 - train_specific_humidity_level1000hPa_lwrmse","base_config_0118 - train_specific_humidity_level1000hPa_lwrmse__MIN","base_config_0118 - train_specific_humidity_level1000hPa_lwrmse__MAX"
"39576","0.0007354046083602908","0.0007354046083602908","0.0007354046083602908"
"39579","0.0007287415237834979","0.0007287415237834979","0.0007287415237834979"
"39582","0.000735210765802891","0.000735210765802891","0.000735210765802891"
"39585","0.000725555859374644","0.000725555859374644","0.000725555859374644"
"39588","0.0007260969559143372","0.0007260969559143372","0.0007260969559143372"
"39591","0.0007340602467886231","0.0007340602467886231","0.0007340602467886231"
"39594","0.0007336256932960832","0.0007336256932960832","0.0007336256932960832"
"39597","0.0007342249783560523","0.0007342249783560523","0.0007342249783560523"
"39600","0.0007547687209235724","0.0007547687209235724","0.0007547687209235724"
"39603","0.0007404003759739967","0.0007404003759739967","0.0007404003759739967"
"39606","0.0007237037364781789","0.0007237037364781789","0.0007237037364781789"
"39609","0.0007380511778241372","0.0007380511778241372","0.0007380511778241372"
"39612","0.0007398481392637345","0.0007398481392637345","0.0007398481392637345"
"39615","0.0007390269556687273","0.0007390269556687273","0.0007390269556687273"
"39618","0.0007314984686972395","0.0007314984686972395","0.0007314984686972395"
"39621","0.0007441422672264903","0.0007441422672264903","0.0007441422672264903"
"39627","0.0007286723143745056","0.0007286723143745056","0.0007286723143745056"
"39630","0.0007273071832449967","0.0007273071832449967","0.0007273071832449967"
"39633","0.0007355231778334418","0.0007355231778334418","0.0007355231778334418"
"39636","0.0007394969277840255","0.0007394969277840255","0.0007394969277840255"
"39639","0.0007330821885656229","0.0007330821885656229","0.0007330821885656229"
"39642","0.0007274981027842367","0.0007274981027842367","0.0007274981027842367"
"39645","0.0007500763738282539","0.0007500763738282539","0.0007500763738282539"
"39651","0.0007235390838656061","0.0007235390838656061","0.0007235390838656061"
"39654","0.0007269805237560097","0.0007269805237560097","0.0007269805237560097"
"39657","0.000720603396121848","0.000720603396121848","0.000720603396121848"
"39660","0.0007533894486765505","0.0007533894486765505","0.0007533894486765505"
"39663","0.0007410062472011282","0.0007410062472011282","0.0007410062472011282"
"39666","0.0007291926262180715","0.0007291926262180715","0.0007291926262180715"
"39669","0.0007356826186805732","0.0007356826186805732","0.0007356826186805732"
"39672","0.0007295658548904053","0.0007295658548904053","0.0007295658548904053"
"39675","0.000739760568822572","0.000739760568822572","0.000739760568822572"
"39678","0.0007382245569667577","0.0007382245569667577","0.0007382245569667577"
"39681","0.0007378285592324425","0.0007378285592324425","0.0007378285592324425"
"39684","0.0007424680313034616","0.0007424680313034616","0.0007424680313034616"
"39687","0.0007343502635107172","0.0007343502635107172","0.0007343502635107172"
"39690","0.0007280326298230961","0.0007280326298230961","0.0007280326298230961"
"39693","0.0007252112413012017","0.0007252112413012017","0.0007252112413012017"
"39696","0.0007407441120298738","0.0007407441120298738","0.0007407441120298738"
"39699","0.0007277783998241385","0.0007277783998241385","0.0007277783998241385"
"39702","0.0007316705535889541","0.0007316705535889541","0.0007316705535889541"
"39708","0.0007324847019494415","0.0007324847019494415","0.0007324847019494415"
"39711","0.0007513176404449032","0.0007513176404449032","0.0007513176404449032"
"39714","0.0007361080283707123","0.0007361080283707123","0.0007361080283707123"
"39717","0.0007335792083845153","0.0007335792083845153","0.0007335792083845153"
"39720","0.0007414651578033553","0.0007414651578033553","0.0007414651578033553"
"39723","0.0007392163489847816","0.0007392163489847816","0.0007392163489847816"
"39726","0.0007380252110616832","0.0007380252110616832","0.0007380252110616832"
"39729","0.0007359750073783509","0.0007359750073783509","0.0007359750073783509"
"39732","0.0007451945168857736","0.0007451945168857736","0.0007451945168857736"
"39735","0.0007561223187030258","0.0007561223187030258","0.0007561223187030258"
"39738","0.0007542259592364681","0.0007542259592364681","0.0007542259592364681"
"39741","0.0007408580477148193","0.0007408580477148193","0.0007408580477148193"
"39744","0.0007625561995003795","0.0007625561995003795","0.0007625561995003795"
"39750","0.000739005646876099","0.000739005646876099","0.000739005646876099"
"39753","0.0007276707016055069","0.0007276707016055069","0.0007276707016055069"
"39756","0.0007431200734505703","0.0007431200734505703","0.0007431200734505703"
"39759","0.0007274743078052199","0.0007274743078052199","0.0007274743078052199"
"39762","0.0007248201468257749","0.0007248201468257749","0.0007248201468257749"
"39765","0.0007382942504223191","0.0007382942504223191","0.0007382942504223191"
"39768","0.0007583950127864744","0.0007583950127864744","0.0007583950127864744"
"39774","0.0007478664036436596","0.0007478664036436596","0.0007478664036436596"
"39777","0.0007461475494425656","0.0007461475494425656","0.0007461475494425656"
"39780","0.0007530978219444025","0.0007530978219444025","0.0007530978219444025"
"39783","0.0007484287797420338","0.0007484287797420338","0.0007484287797420338"
"39786","0.0007559871959091117","0.0007559871959091117","0.0007559871959091117"
"39789","0.0007498611264855781","0.0007498611264855781","0.0007498611264855781"
"39792","0.000735385007829233","0.000735385007829233","0.000735385007829233"
"39798","0.0007599870332370653","0.0007599870332370653","0.0007599870332370653"
"39801","0.0007551904840759166","0.0007551904840759166","0.0007551904840759166"
"39804","0.0007448335675181235","0.0007448335675181235","0.0007448335675181235"
"39807","0.0007186470993177418","0.0007186470993177418","0.0007186470993177418"
"39810","0.000743797999439275","0.000743797999439275","0.000743797999439275"
"39813","0.0007254358160462402","0.0007254358160462402","0.0007254358160462402"
"39816","0.0007374914228814481","0.0007374914228814481","0.0007374914228814481"
"39819","0.0007362204079512736","0.0007362204079512736","0.0007362204079512736"
"39822","0.0007440070034040692","0.0007440070034040692","0.0007440070034040692"
"39825","0.0007397304350488302","0.0007397304350488302","0.0007397304350488302"
"39828","0.0007434433611228132","0.0007434433611228132","0.0007434433611228132"
"39831","0.00074464916019822","0.00074464916019822","0.00074464916019822"
"39834","0.0007461403627734988","0.0007461403627734988","0.0007461403627734988"
"39837","0.0007344991689078606","0.0007344991689078606","0.0007344991689078606"
"39840","0.0007319910179153942","0.0007319910179153942","0.0007319910179153942"
"39846","0.0007390655541965993","0.0007390655541965993","0.0007390655541965993"
"39849","0.0007236293872941666","0.0007236293872941666","0.0007236293872941666"
"39852","0.0007414069838766966","0.0007414069838766966","0.0007414069838766966"
"39855","0.000735579090372596","0.000735579090372596","0.000735579090372596"
"39858","0.0007351946661120392","0.0007351946661120392","0.0007351946661120392"
"39861","0.0007365824986678999","0.0007365824986678999","0.0007365824986678999"
"39864","0.0007453070447864422","0.0007453070447864422","0.0007453070447864422"
"39867","0.0007526423288327641","0.0007526423288327641","0.0007526423288327641"
"39870","0.0007396801865510405","0.0007396801865510405","0.0007396801865510405"
"39873","0.0007421611738228945","0.0007421611738228945","0.0007421611738228945"
"39876","0.0007557656227842261","0.0007557656227842261","0.0007557656227842261"
"39879","0.000730308425859771","0.000730308425859771","0.000730308425859771"
"39882","0.0007473637078418512","0.0007473637078418512","0.0007473637078418512"
"39888","0.0007366517889267157","0.0007366517889267157","0.0007366517889267157"
"39891","0.0007437818403032978","0.0007437818403032978","0.0007437818403032978"
"39894","0.000750122796609525","0.000750122796609525","0.000750122796609525"
"39897","0.0007427302558303264","0.0007427302558303264","0.0007427302558303264"
"39900","0.0007386572445914152","0.0007386572445914152","0.0007386572445914152"
"39903","0.0007336915052467664","0.0007336915052467664","0.0007336915052467664"
"39906","0.0007357571431987451","0.0007357571431987451","0.0007357571431987451"
"39909","0.0007313355897605907","0.0007313355897605907","0.0007313355897605907"
"39912","0.0007425601800093934","0.0007425601800093934","0.0007425601800093934"
"39915","0.0007285928290039427","0.0007285928290039427","0.0007285928290039427"
"39921","0.0007469544467851721","0.0007469544467851721","0.0007469544467851721"
"39924","0.0007474917996899341","0.0007474917996899341","0.0007474917996899341"
"39927","0.0007490735277651131","0.0007490735277651131","0.0007490735277651131"
"39930","0.0007399379291948946","0.0007399379291948946","0.0007399379291948946"
"39936","0.0007407295883263777","0.0007407295883263777","0.0007407295883263777"
"39939","0.0007423998980907245","0.0007423998980907245","0.0007423998980907245"
"39942","0.0007417551533179389","0.0007417551533179389","0.0007417551533179389"
"39945","0.0007356870454722235","0.0007356870454722235","0.0007356870454722235"
"39948","0.000736567251301048","0.000736567251301048","0.000736567251301048"
"39951","0.0007359967924862044","0.0007359967924862044","0.0007359967924862044"
"39954","0.000764322343678666","0.000764322343678666","0.000764322343678666"
"39957","0.0007396537306211547","0.0007396537306211547","0.0007396537306211547"
"39960","0.0007368931083374453","0.0007368931083374453","0.0007368931083374453"
"39963","0.0007374442809089851","0.0007374442809089851","0.0007374442809089851"
"39969","0.0007409396803856158","0.0007409396803856158","0.0007409396803856158"
"39972","0.0007499641755568197","0.0007499641755568197","0.0007499641755568197"
"39975","0.0007398743477014164","0.0007398743477014164","0.0007398743477014164"
"39978","0.0007304646500527958","0.0007304646500527958","0.0007304646500527958"
"39981","0.0007382971719134341","0.0007382971719134341","0.0007382971719134341"
"39984","0.0007392253110642548","0.0007392253110642548","0.0007392253110642548"
"39987","0.0007399343213108382","0.0007399343213108382","0.0007399343213108382"
"39990","0.0007352178108146716","0.0007352178108146716","0.0007352178108146716"
"39993","0.0007331804320466449","0.0007331804320466449","0.0007331804320466449"
"39996","0.0007394466378162164","0.0007394466378162164","0.0007394466378162164"
"39999","0.0007472824821994404","0.0007472824821994404","0.0007472824821994404"
"40002","0.0007366426548754425","0.0007366426548754425","0.0007366426548754425"
"40005","0.0007415295605352574","0.0007415295605352574","0.0007415295605352574"
"40011","0.0007350424370859265","0.0007350424370859265","0.0007350424370859265"
"40014","0.0007542944967277435","0.0007542944967277435","0.0007542944967277435"
"40017","0.0007796839718168542","0.0007796839718168542","0.0007796839718168542"
"40023","0.0007686814527925216","0.0007686814527925216","0.0007686814527925216"
"40026","0.0007557100517547669","0.0007557100517547669","0.0007557100517547669"
"40032","0.0007325070287942761","0.0007325070287942761","0.0007325070287942761"
"40035","0.0007464779587679352","0.0007464779587679352","0.0007464779587679352"
"40038","0.0007355403005960795","0.0007355403005960795","0.0007355403005960795"
"40041","0.0007365323392342465","0.0007365323392342465","0.0007365323392342465"
"40044","0.0007211188945776814","0.0007211188945776814","0.0007211188945776814"
"40047","0.0007443362414725383","0.0007443362414725383","0.0007443362414725383"
"40058","0.0007473300319495145","0.0007473300319495145","0.0007473300319495145"
"40061","0.0007398645305218742","0.0007398645305218742","0.0007398645305218742"
"40064","0.0007295663889970833","0.0007295663889970833","0.0007295663889970833"
"40067","0.0007325240330337825","0.0007325240330337825","0.0007325240330337825"
"40073","0.0007291153764153086","0.0007291153764153086","0.0007291153764153086"
"40076","0.0007367703720337564","0.0007367703720337564","0.0007367703720337564"
"40079","0.0007384568960615743","0.0007384568960615743","0.0007384568960615743"
"40082","0.0007314129913927906","0.0007314129913927906","0.0007314129913927906"
"40085","0.0007267178862342175","0.0007267178862342175","0.0007267178862342175"
"40088","0.000742347017445066","0.000742347017445066","0.000742347017445066"
"40094","0.0007446181552710833","0.0007446181552710833","0.0007446181552710833"
"40097","0.0007480760497294656","0.0007480760497294656","0.0007480760497294656"
"40100","0.0007378605806131514","0.0007378605806131514","0.0007378605806131514"
"40103","0.0007415918341019878","0.0007415918341019878","0.0007415918341019878"
"40109","0.0007384339166573704","0.0007384339166573704","0.0007384339166573704"
"40112","0.000735840539165707","0.000735840539165707","0.000735840539165707"
"40115","0.0007368605419081667","0.0007368605419081667","0.0007368605419081667"
"40121","0.0007322885814877401","0.0007322885814877401","0.0007322885814877401"
"40127","0.0007371881098313702","0.0007371881098313702","0.0007371881098313702"
"40133","0.0007244470728801979","0.0007244470728801979","0.0007244470728801979"
"40136","0.0007392082233174792","0.0007392082233174792","0.0007392082233174792"
"40139","0.0007292877758866391","0.0007292877758866391","0.0007292877758866391"
"40142","0.0007359091766534386","0.0007359091766534386","0.0007359091766534386"
"40145","0.0007412940652355548","0.0007412940652355548","0.0007412940652355548"
"40148","0.0007361057804314008","0.0007361057804314008","0.0007361057804314008"
"40151","0.0007361770019127437","0.0007361770019127437","0.0007361770019127437"
"40154","0.0007331738915432634","0.0007331738915432634","0.0007331738915432634"
"40157","0.0007375037094356197","0.0007375037094356197","0.0007375037094356197"
"40160","0.0007436651248928743","0.0007436651248928743","0.0007436651248928743"
"40163","0.0007467953275350957","0.0007467953275350957","0.0007467953275350957"
"40166","0.0007345379458543013","0.0007345379458543013","0.0007345379458543013"
"40169","0.0007354577084863418","0.0007354577084863418","0.0007354577084863418"
"40172","0.0007360619522758376","0.0007360619522758376","0.0007360619522758376"
"40175","0.0007458342128209774","0.0007458342128209774","0.0007458342128209774"
"40181","0.0007295305469980553","0.0007295305469980553","0.0007295305469980553"
"40184","0.0007295095923395978","0.0007295095923395978","0.0007295095923395978"
"40190","0.0007451173384580114","0.0007451173384580114","0.0007451173384580114"
"40196","0.0007343147535755174","0.0007343147535755174","0.0007343147535755174"
"40202","0.0007446304170503947","0.0007446304170503947","0.0007446304170503947"
"40208","0.0007349265848153126","0.0007349265848153126","0.0007349265848153126"
"40214","0.0007356883649210522","0.0007356883649210522","0.0007356883649210522"
"40217","0.0007309941212534904","0.0007309941212534904","0.0007309941212534904"
"40220","0.000731664512262756","0.000731664512262756","0.000731664512262756"
"40223","0.0007246335834092334","0.0007246335834092334","0.0007246335834092334"
"40226","0.0007359809068121748","0.0007359809068121748","0.0007359809068121748"
"40229","0.0007464549847010817","0.0007464549847010817","0.0007464549847010817"
"40232","0.0007536226349362418","0.0007536226349362418","0.0007536226349362418"
"40235","0.0007252339007826755","0.0007252339007826755","0.0007252339007826755"
"40238","0.0007403781665319955","0.0007403781665319955","0.0007403781665319955"
"40241","0.0007292195942312128","0.0007292195942312128","0.0007292195942312128"
"40244","0.000725469143821979","0.000725469143821979","0.000725469143821979"
"40247","0.0007380748278476842","0.0007380748278476842","0.0007380748278476842"
"40250","0.0007396111697676836","0.0007396111697676836","0.0007396111697676836"
"40253","0.00073689884769569","0.00073689884769569","0.00073689884769569"
"40256","0.0007371345501043828","0.0007371345501043828","0.0007371345501043828"
"40259","0.0007378748806970216","0.0007378748806970216","0.0007378748806970216"
"40262","0.0007264051477566616","0.0007264051477566616","0.0007264051477566616"
"40265","0.0007238692185040586","0.0007238692185040586","0.0007238692185040586"
"40268","0.0007350927174315745","0.0007350927174315745","0.0007350927174315745"
"40271","0.0007337408938049833","0.0007337408938049833","0.0007337408938049833"
"40274","0.0007368819475430102","0.0007368819475430102","0.0007368819475430102"
"40277","0.000737228070332119","0.000737228070332119","0.000737228070332119"
"40280","0.0007364760640416868","0.0007364760640416868","0.0007364760640416868"
"40283","0.0007355135522016678","0.0007355135522016678","0.0007355135522016678"
"40289","0.0007400523810072774","0.0007400523810072774","0.0007400523810072774"
"40292","0.0007578299787958611","0.0007578299787958611","0.0007578299787958611"
"40295","0.0007369692061313696","0.0007369692061313696","0.0007369692061313696"
"40298","0.0007370929286018157","0.0007370929286018157","0.0007370929286018157"
"40301","0.0007411335282236092","0.0007411335282236092","0.0007411335282236092"
"40307","0.0007417083671338566","0.0007417083671338566","0.0007417083671338566"
"40310","0.0007434924631684922","0.0007434924631684922","0.0007434924631684922"
"40313","0.0007454591286634257","0.0007454591286634257","0.0007454591286634257"
"40316","0.0007317585159386117","0.0007317585159386117","0.0007317585159386117"
"40319","0.0007424737229364499","0.0007424737229364499","0.0007424737229364499"
"40322","0.0007308985263926861","0.0007308985263926861","0.0007308985263926861"
"40325","0.0007344629538566209","0.0007344629538566209","0.0007344629538566209"
"40328","0.0007381915934146751","0.0007381915934146751","0.0007381915934146751"
"40331","0.0007361776888840355","0.0007361776888840355","0.0007361776888840355"
"40334","0.0007466342138773741","0.0007466342138773741","0.0007466342138773741"
"40337","0.0007277569338637765","0.0007277569338637765","0.0007277569338637765"
"40340","0.000747471695533256","0.000747471695533256","0.000747471695533256"
"40343","0.0007310639418016433","0.0007310639418016433","0.0007310639418016433"
"40346","0.0007228005772996444","0.0007228005772996444","0.0007228005772996444"
"40349","0.000725608368663347","0.000725608368663347","0.000725608368663347"
"40352","0.0007270987027814217","0.0007270987027814217","0.0007270987027814217"
"40355","0.0007306570854486541","0.0007306570854486541","0.0007306570854486541"
"40358","0.000739282295224526","0.000739282295224526","0.000739282295224526"
"40361","0.0007443611177458657","0.0007443611177458657","0.0007443611177458657"
"40364","0.0007472762504761034","0.0007472762504761034","0.0007472762504761034"
"40367","0.0007295630106818214","0.0007295630106818214","0.0007295630106818214"
"40370","0.000749774143179001","0.000749774143179001","0.000749774143179001"
"40373","0.0007370333993302563","0.0007370333993302563","0.0007370333993302563"
"40376","0.0007426426428793308","0.0007426426428793308","0.0007426426428793308"
"40379","0.0007519482969865168","0.0007519482969865168","0.0007519482969865168"
"40382","0.0007265068792446028","0.0007265068792446028","0.0007265068792446028"
"40385","0.0007324719430048153","0.0007324719430048153","0.0007324719430048153"
"40388","0.0007428913185007394","0.0007428913185007394","0.0007428913185007394"
"40391","0.0007393445564147854","0.0007393445564147854","0.0007393445564147854"
"40394","0.0007396974530558974","0.0007396974530558974","0.0007396974530558974"
"40397","0.0007230672808860579","0.0007230672808860579","0.0007230672808860579"
"40400","0.0007414176263730108","0.0007414176263730108","0.0007414176263730108"
"40403","0.000753322042804263","0.000753322042804263","0.000753322042804263"
"40409","0.0007557798212388918","0.0007557798212388918","0.0007557798212388918"
"40412","0.0007280922935611107","0.0007280922935611107","0.0007280922935611107"
"40415","0.0007384833953337832","0.0007384833953337832","0.0007384833953337832"
"40418","0.0007389640224541703","0.0007389640224541703","0.0007389640224541703"
"40421","0.0007487172536494841","0.0007487172536494841","0.0007487172536494841"
"40424","0.000740042987936371","0.000740042987936371","0.000740042987936371"
"40427","0.0007409344255440709","0.0007409344255440709","0.0007409344255440709"
"40430","0.0007379797974948604","0.0007379797974948604","0.0007379797974948604"
"40433","0.0007426126483286491","0.0007426126483286491","0.0007426126483286491"
"40436","0.0007541399329223644","0.0007541399329223644","0.0007541399329223644"
"40439","0.0007512208415394987","0.0007512208415394987","0.0007512208415394987"
"40442","0.0007343626038561654","0.0007343626038561654","0.0007343626038561654"
"40445","0.0007395083005652455","0.0007395083005652455","0.0007395083005652455"
"40448","0.0007371388299690599","0.0007371388299690599","0.0007371388299690599"
"40451","0.0007499635103370738","0.0007499635103370738","0.0007499635103370738"
"40454","0.0007461121032224321","0.0007461121032224321","0.0007461121032224321"
"40457","0.0007453337345885947","0.0007453337345885947","0.0007453337345885947"
"40460","0.0007444313666881986","0.0007444313666881986","0.0007444313666881986"
"40463","0.0007243212591766223","0.0007243212591766223","0.0007243212591766223"
"40466","0.0007453182279611177","0.0007453182279611177","0.0007453182279611177"
"40469","0.0007384519665913771","0.0007384519665913771","0.0007384519665913771"
"40472","0.000747933795486119","0.000747933795486119","0.000747933795486119"
"40475","0.0007269626765801955","0.0007269626765801955","0.0007269626765801955"
"40478","0.0007404381242113937","0.0007404381242113937","0.0007404381242113937"
"40481","0.000733674951149534","0.000733674951149534","0.000733674951149534"
"40484","0.0007326610480724627","0.0007326610480724627","0.0007326610480724627"
"40487","0.0007378464780421974","0.0007378464780421974","0.0007378464780421974"
"40490","0.0007446832661298383","0.0007446832661298383","0.0007446832661298383"
"40493","0.000729282847158031","0.000729282847158031","0.000729282847158031"
"40496","0.0007441484967070984","0.0007441484967070984","0.0007441484967070984"
"40499","0.0007178401533445418","0.0007178401533445418","0.0007178401533445418"
"40502","0.000738059552658253","0.000738059552658253","0.000738059552658253"
"40505","0.0007288329255026849","0.0007288329255026849","0.0007288329255026849"
"40508","0.0007407870021589843","0.0007407870021589843","0.0007407870021589843"
"40520","0.000728523034384521","0.000728523034384521","0.000728523034384521"
"40523","0.0007251910627268477","0.0007251910627268477","0.0007251910627268477"
"40526","0.0007279217877437652","0.0007279217877437652","0.0007279217877437652"
"40529","0.0007417998295964387","0.0007417998295964387","0.0007417998295964387"
"40532","0.0007305950472725383","0.0007305950472725383","0.0007305950472725383"
"40535","0.0007545238619827404","0.0007545238619827404","0.0007545238619827404"
"40538","0.0007349329818961525","0.0007349329818961525","0.0007349329818961525"
"40541","0.0007494042830892154","0.0007494042830892154","0.0007494042830892154"
"40547","0.0007390061747641554","0.0007390061747641554","0.0007390061747641554"
"40550","0.0007519772313819649","0.0007519772313819649","0.0007519772313819649"
"40553","0.0007502871560093195","0.0007502871560093195","0.0007502871560093195"
"40556","0.0007402728568187343","0.0007402728568187343","0.0007402728568187343"
"40559","0.0007284583124913839","0.0007284583124913839","0.0007284583124913839"
"40562","0.0007364492728513726","0.0007364492728513726","0.0007364492728513726"
"40568","0.0007385455494298587","0.0007385455494298587","0.0007385455494298587"
"40574","0.0007300806760097115","0.0007300806760097115","0.0007300806760097115"
"40577","0.0007491772844390746","0.0007491772844390746","0.0007491772844390746"
"40580","0.0007403268163156961","0.0007403268163156961","0.0007403268163156961"
"40583","0.0007390249880577584","0.0007390249880577584","0.0007390249880577584"
"40586","0.0007505726730766011","0.0007505726730766011","0.0007505726730766011"
"40589","0.0007479404259334348","0.0007479404259334348","0.0007479404259334348"
"40592","0.0007308700840969044","0.0007308700840969044","0.0007308700840969044"
"40595","0.0007316333752846519","0.0007316333752846519","0.0007316333752846519"
"40601","0.0007408353903651916","0.0007408353903651916","0.0007408353903651916"
"40604","0.0007320466646465024","0.0007320466646465024","0.0007320466646465024"
"40607","0.0007388695825536174","0.0007388695825536174","0.0007388695825536174"
"40613","0.0007390990940403627","0.0007390990940403627","0.0007390990940403627"
"40616","0.0007286459595277149","0.0007286459595277149","0.0007286459595277149"
"40619","0.000737041968849597","0.000737041968849597","0.000737041968849597"
"40622","0.0007285282030367021","0.0007285282030367021","0.0007285282030367021"
"40625","0.0007190680055824591","0.0007190680055824591","0.0007190680055824591"
"40628","0.0007291421870173193","0.0007291421870173193","0.0007291421870173193"
"40631","0.0007456676448431402","0.0007456676448431402","0.0007456676448431402"
"40634","0.0007416837579849746","0.0007416837579849746","0.0007416837579849746"
"40637","0.0007342744975962345","0.0007342744975962345","0.0007342744975962345"
"40640","0.0007345256351931973","0.0007345256351931973","0.0007345256351931973"
"40643","0.0007394191209970428","0.0007394191209970428","0.0007394191209970428"
"40646","0.0007476328900189619","0.0007476328900189619","0.0007476328900189619"
"40649","0.0007382071618136272","0.0007382071618136272","0.0007382071618136272"
"40652","0.0007512538265331949","0.0007512538265331949","0.0007512538265331949"
"40655","0.0007335711177559137","0.0007335711177559137","0.0007335711177559137"
"40658","0.0007385634955116458","0.0007385634955116458","0.0007385634955116458"
"40661","0.0007269095199708873","0.0007269095199708873","0.0007269095199708873"
"40664","0.00074228468561018","0.00074228468561018","0.00074228468561018"
"40667","0.0007431366976500842","0.0007431366976500842","0.0007431366976500842"
"40670","0.0007288960901644478","0.0007288960901644478","0.0007288960901644478"
"40673","0.0007293673833413474","0.0007293673833413474","0.0007293673833413474"
"40676","0.0007387822883571989","0.0007387822883571989","0.0007387822883571989"
"40679","0.0007376850422035758","0.0007376850422035758","0.0007376850422035758"
"40682","0.0007196800208886906","0.0007196800208886906","0.0007196800208886906"
"40685","0.0007381874447200729","0.0007381874447200729","0.0007381874447200729"
"40688","0.0007203714258858548","0.0007203714258858548","0.0007203714258858548"
"40691","0.00074131513018915","0.00074131513018915","0.00074131513018915"
"40694","0.0007258506264325442","0.0007258506264325442","0.0007258506264325442"
"40697","0.0007318716415096827","0.0007318716415096827","0.0007318716415096827"
"40700","0.0007287937270749973","0.0007287937270749973","0.0007287937270749973"
"40703","0.0007267051963321435","0.0007267051963321435","0.0007267051963321435"
"40706","0.0007323961312164749","0.0007323961312164749","0.0007323961312164749"
"40709","0.0007309964956902381","0.0007309964956902381","0.0007309964956902381"
"40712","0.0007603463063788505","0.0007603463063788505","0.0007603463063788505"
"40715","0.000726605364062634","0.000726605364062634","0.000726605364062634"
"40718","0.0007514139282119761","0.0007514139282119761","0.0007514139282119761"
"40721","0.0007292703591794667","0.0007292703591794667","0.0007292703591794667"
"40724","0.0007349157234791963","0.0007349157234791963","0.0007349157234791963"
"40727","0.0007305380630221214","0.0007305380630221214","0.0007305380630221214"
"40730","0.0007378197737726291","0.0007378197737726291","0.0007378197737726291"
"40733","0.00073298088029133","0.00073298088029133","0.00073298088029133"
"40736","0.0007290014326161321","0.0007290014326161321","0.0007290014326161321"
"40739","0.0007321456290369103","0.0007321456290369103","0.0007321456290369103"
"40742","0.0007328432848364454","0.0007328432848364454","0.0007328432848364454"
"40745","0.000736231542805933","0.000736231542805933","0.000736231542805933"
"40754","0.0007261103271794128","0.0007261103271794128","0.0007261103271794128"
"40757","0.000748038452109338","0.000748038452109338","0.000748038452109338"
"40760","0.0007337997824281943","0.0007337997824281943","0.0007337997824281943"
"40763","0.0007291120138661288","0.0007291120138661288","0.0007291120138661288"
"40769","0.0007322376559530509","0.0007322376559530509","0.0007322376559530509"
"40772","0.0007254770520552694","0.0007254770520552694","0.0007254770520552694"
"40775","0.000729495650209201","0.000729495650209201","0.000729495650209201"
"40781","0.0007410118989314837","0.0007410118989314837","0.0007410118989314837"
"40784","0.0007155475385492537","0.0007155475385492537","0.0007155475385492537"
"40787","0.0007541307027051003","0.0007541307027051003","0.0007541307027051003"
"40790","0.0007216236871034428","0.0007216236871034428","0.0007216236871034428"
"40793","0.000730694655609651","0.000730694655609651","0.000730694655609651"
"40796","0.0007364977205180747","0.0007364977205180747","0.0007364977205180747"
"40799","0.0007279680079259433","0.0007279680079259433","0.0007279680079259433"
"40805","0.0007240247670272128","0.0007240247670272128","0.0007240247670272128"
"40808","0.0007314541950280676","0.0007314541950280676","0.0007314541950280676"
"40811","0.00073938575087577","0.00073938575087577","0.00073938575087577"
"40814","0.0007357063039188045","0.0007357063039188045","0.0007357063039188045"
"40817","0.0007199032560957148","0.0007199032560957148","0.0007199032560957148"
"40820","0.0007238209637436614","0.0007238209637436614","0.0007238209637436614"
"40823","0.0007282893509702005","0.0007282893509702005","0.0007282893509702005"
"40826","0.0007334899950295078","0.0007334899950295078","0.0007334899950295078"
"40829","0.0007425084170447807","0.0007425084170447807","0.0007425084170447807"
"40832","0.0007431833312112539","0.0007431833312112539","0.0007431833312112539"
"40838","0.0007406170661366615","0.0007406170661366615","0.0007406170661366615"
"40841","0.0007256467459790585","0.0007256467459790585","0.0007256467459790585"
"40844","0.0007477538676752407","0.0007477538676752407","0.0007477538676752407"
"40847","0.0007429564641691408","0.0007429564641691408","0.0007429564641691408"
"40850","0.0007437564976788451","0.0007437564976788451","0.0007437564976788451"
"40856","0.0007356406144859589","0.0007356406144859589","0.0007356406144859589"
"40862","0.0007289240371995567","0.0007289240371995567","0.0007289240371995567"
"40865","0.0007413083489195689","0.0007413083489195689","0.0007413083489195689"
"40868","0.0007371194052825491","0.0007371194052825491","0.0007371194052825491"
"40871","0.0007270628404936576","0.0007270628404936576","0.0007270628404936576"
"40874","0.0007342405445897156","0.0007342405445897156","0.0007342405445897156"
"40877","0.0007407874680617414","0.0007407874680617414","0.0007407874680617414"
"40880","0.0007427648874961372","0.0007427648874961372","0.0007427648874961372"
"40886","0.000731105562425431","0.000731105562425431","0.000731105562425431"
"40889","0.0007314302786806932","0.0007314302786806932","0.0007314302786806932"
"40892","0.0007270824304599075","0.0007270824304599075","0.0007270824304599075"
"40895","0.0007277627502854805","0.0007277627502854805","0.0007277627502854805"
"40898","0.00075705344033313","0.00075705344033313","0.00075705344033313"
"40901","0.000729970611011476","0.000729970611011476","0.000729970611011476"
"40904","0.0007293491324861872","0.0007293491324861872","0.0007293491324861872"
"40907","0.0007230666379620664","0.0007230666379620664","0.0007230666379620664"
"40913","0.0007261055048374334","0.0007261055048374334","0.0007261055048374334"
"40916","0.0007275881428546547","0.0007275881428546547","0.0007275881428546547"
"40928","0.0007525783750784817","0.0007525783750784817","0.0007525783750784817"
"40931","0.0007418837269257655","0.0007418837269257655","0.0007418837269257655"
