"Step","base_config_0118 - train_2m_temperature_lwrmse","base_config_0118 - train_2m_temperature_lwrmse__MIN","base_config_0118 - train_2m_temperature_lwrmse__MAX"
"44529","1.1608586049973055","1.1608586049973055","1.1608586049973055"
"44532","1.1647958101501645","1.1647958101501645","1.1647958101501645"
"44535","1.163994717295559","1.163994717295559","1.163994717295559"
"44541","1.16233089264324","1.16233089264324","1.16233089264324"
"44544","1.1708001692636048","1.1708001692636048","1.1708001692636048"
"44547","1.1793111690895262","1.1793111690895262","1.1793111690895262"
"44550","1.1937302196800021","1.1937302196800021","1.1937302196800021"
"44553","1.192637831698634","1.192637831698634","1.192637831698634"
"44556","1.1605156163302888","1.1605156163302888","1.1605156163302888"
"44559","1.1698825125201977","1.1698825125201977","1.1698825125201977"
"44562","1.1825153923641805","1.1825153923641805","1.1825153923641805"
"44565","1.1767956541500924","1.1767956541500924","1.1767956541500924"
"44568","1.190821429166023","1.190821429166023","1.190821429166023"
"44571","1.1955316494065085","1.1955316494065085","1.1955316494065085"
"44574","1.1547285302961647","1.1547285302961647","1.1547285302961647"
"44577","1.1478164076483899","1.1478164076483899","1.1478164076483899"
"44580","1.1530636994532002","1.1530636994532002","1.1530636994532002"
"44583","1.1697664364354126","1.1697664364354126","1.1697664364354126"
"44586","1.1508985815912123","1.1508985815912123","1.1508985815912123"
"44589","1.1646765329960247","1.1646765329960247","1.1646765329960247"
"44592","1.1566945642860529","1.1566945642860529","1.1566945642860529"
"44595","1.1598136280440114","1.1598136280440114","1.1598136280440114"
"44598","1.1478077462530605","1.1478077462530605","1.1478077462530605"
"44601","1.1658558606425224","1.1658558606425224","1.1658558606425224"
"44607","1.1545563385367874","1.1545563385367874","1.1545563385367874"
"44613","1.173194325923971","1.173194325923971","1.173194325923971"
"44616","1.1556594286805806","1.1556594286805806","1.1556594286805806"
"44619","1.1786281688397697","1.1786281688397697","1.1786281688397697"
"44622","1.1643791862851587","1.1643791862851587","1.1643791862851587"
"44625","1.1755559790715275","1.1755559790715275","1.1755559790715275"
"44628","1.193522139663003","1.193522139663003","1.193522139663003"
"44637","1.1880178940207362","1.1880178940207362","1.1880178940207362"
"44643","1.1698946339998173","1.1698946339998173","1.1698946339998173"
"44646","1.1870746929142586","1.1870746929142586","1.1870746929142586"
"44649","1.1772072454636768","1.1772072454636768","1.1772072454636768"
"44652","1.1588082975815244","1.1588082975815244","1.1588082975815244"
"44655","1.1836599391371747","1.1836599391371747","1.1836599391371747"
"44658","1.1701701690973663","1.1701701690973663","1.1701701690973663"
"44661","1.1738247840539586","1.1738247840539586","1.1738247840539586"
"44664","1.1711839877286556","1.1711839877286556","1.1711839877286556"
"44667","1.1728591800953525","1.1728591800953525","1.1728591800953525"
"44673","1.1512737399471566","1.1512737399471566","1.1512737399471566"
"44676","1.1867485456501798","1.1867485456501798","1.1867485456501798"
"44679","1.1737491717386397","1.1737491717386397","1.1737491717386397"
"44682","1.169780967640194","1.169780967640194","1.169780967640194"
"44685","1.1504688673648227","1.1504688673648227","1.1504688673648227"
"44688","1.2091964768119259","1.2091964768119259","1.2091964768119259"
"44691","1.153245483127871","1.153245483127871","1.153245483127871"
"44694","1.166719406324308","1.166719406324308","1.166719406324308"
"44697","1.1604042625603046","1.1604042625603046","1.1604042625603046"
"44700","1.19787189457596","1.19787189457596","1.19787189457596"
"44703","1.1630247155433846","1.1630247155433846","1.1630247155433846"
"44706","1.1667448856531226","1.1667448856531226","1.1667448856531226"
"44709","1.190593077946935","1.190593077946935","1.190593077946935"
"44712","1.1453019677482577","1.1453019677482577","1.1453019677482577"
"44715","1.142338347870791","1.142338347870791","1.142338347870791"
"44721","1.1524682441353051","1.1524682441353051","1.1524682441353051"
"44724","1.1711403186806841","1.1711403186806841","1.1711403186806841"
"44730","1.1647883434229709","1.1647883434229709","1.1647883434229709"
"44733","1.1546792433708157","1.1546792433708157","1.1546792433708157"
"44736","1.1770710267800448","1.1770710267800448","1.1770710267800448"
"44739","1.137455280927182","1.137455280927182","1.137455280927182"
"44742","1.1755379241104371","1.1755379241104371","1.1755379241104371"
"44745","1.1760356333432231","1.1760356333432231","1.1760356333432231"
"44748","1.1490963610314606","1.1490963610314606","1.1490963610314606"
"44751","1.1716908707831701","1.1716908707831701","1.1716908707831701"
"44754","1.1574074583976182","1.1574074583976182","1.1574074583976182"
"44757","1.167308524132635","1.167308524132635","1.167308524132635"
"44760","1.1645247254734203","1.1645247254734203","1.1645247254734203"
"44763","1.1731790575634755","1.1731790575634755","1.1731790575634755"
"44766","1.192783689192105","1.192783689192105","1.192783689192105"
"44769","1.1610070314428391","1.1610070314428391","1.1610070314428391"
"44772","1.154688253693402","1.154688253693402","1.154688253693402"
"44775","1.1736785553115427","1.1736785553115427","1.1736785553115427"
"44778","1.1807411825299754","1.1807411825299754","1.1807411825299754"
"44781","1.166783107451313","1.166783107451313","1.166783107451313"
"44784","1.1589410636177941","1.1589410636177941","1.1589410636177941"
"44787","1.173724515340645","1.173724515340645","1.173724515340645"
"44790","1.1695600940315032","1.1695600940315032","1.1695600940315032"
"44796","1.17347162868146","1.17347162868146","1.17347162868146"
"44799","1.1577683741542621","1.1577683741542621","1.1577683741542621"
"44802","1.1582048727742629","1.1582048727742629","1.1582048727742629"
"44805","1.157457604111739","1.157457604111739","1.157457604111739"
"44808","1.174336788515372","1.174336788515372","1.174336788515372"
"44811","1.169324891777638","1.169324891777638","1.169324891777638"
"44814","1.1682503650977594","1.1682503650977594","1.1682503650977594"
"44820","1.1783454449829178","1.1783454449829178","1.1783454449829178"
"44823","1.1418652728099177","1.1418652728099177","1.1418652728099177"
"44826","1.1788751997832658","1.1788751997832658","1.1788751997832658"
"44829","1.1588559321575531","1.1588559321575531","1.1588559321575531"
"44832","1.1525938914370872","1.1525938914370872","1.1525938914370872"
"44835","1.1529103364905406","1.1529103364905406","1.1529103364905406"
"44838","1.1789319024826166","1.1789319024826166","1.1789319024826166"
"44841","1.1650610412167621","1.1650610412167621","1.1650610412167621"
"44844","1.1864835884726124","1.1864835884726124","1.1864835884726124"
"44847","1.1557913564678293","1.1557913564678293","1.1557913564678293"
"44850","1.1587730729307577","1.1587730729307577","1.1587730729307577"
"44853","1.1678506950297556","1.1678506950297556","1.1678506950297556"
"44856","1.1649747963089934","1.1649747963089934","1.1649747963089934"
"44859","1.1805902404449353","1.1805902404449353","1.1805902404449353"
"44862","1.161948432731178","1.161948432731178","1.161948432731178"
"44865","1.174589170317624","1.174589170317624","1.174589170317624"
"44868","1.1444368990181462","1.1444368990181462","1.1444368990181462"
"44871","1.1689396307362527","1.1689396307362527","1.1689396307362527"
"44874","1.149160950599186","1.149160950599186","1.149160950599186"
"44877","1.1495402026250776","1.1495402026250776","1.1495402026250776"
"44880","1.1594159504328763","1.1594159504328763","1.1594159504328763"
"44886","1.1699417786179853","1.1699417786179853","1.1699417786179853"
"44889","1.1721541485578657","1.1721541485578657","1.1721541485578657"
"44892","1.1777053242411815","1.1777053242411815","1.1777053242411815"
"44895","1.1853698867947309","1.1853698867947309","1.1853698867947309"
"44901","1.1890308350175967","1.1890308350175967","1.1890308350175967"
"44907","1.1768311686374309","1.1768311686374309","1.1768311686374309"
"44910","1.152852090932884","1.152852090932884","1.152852090932884"
"44913","1.189583349548307","1.189583349548307","1.189583349548307"
"44916","1.1635640807498535","1.1635640807498535","1.1635640807498535"
"44919","1.1682974108572783","1.1682974108572783","1.1682974108572783"
"44922","1.1980021623463994","1.1980021623463994","1.1980021623463994"
"44925","1.1657219661794227","1.1657219661794227","1.1657219661794227"
"44928","1.1775031906483384","1.1775031906483384","1.1775031906483384"
"44931","1.1469973451577573","1.1469973451577573","1.1469973451577573"
"44934","1.1915983941290873","1.1915983941290873","1.1915983941290873"
"44940","1.1895050699075527","1.1895050699075527","1.1895050699075527"
"44943","1.1922587067557777","1.1922587067557777","1.1922587067557777"
"44946","1.1584317613222859","1.1584317613222859","1.1584317613222859"
"44949","1.1775528277352167","1.1775528277352167","1.1775528277352167"
"44952","1.1885297354888114","1.1885297354888114","1.1885297354888114"
"44955","1.200715716572878","1.200715716572878","1.200715716572878"
"44958","1.1795442762953785","1.1795442762953785","1.1795442762953785"
"44961","1.1737240993838212","1.1737240993838212","1.1737240993838212"
"44964","1.1463601038958988","1.1463601038958988","1.1463601038958988"
"44967","1.1716075394884087","1.1716075394884087","1.1716075394884087"
"44970","1.1608054356585704","1.1608054356585704","1.1608054356585704"
"44973","1.1775290427387506","1.1775290427387506","1.1775290427387506"
"44979","1.1404471995862122","1.1404471995862122","1.1404471995862122"
"44982","1.1672243011475039","1.1672243011475039","1.1672243011475039"
"44985","1.1540481734962325","1.1540481734962325","1.1540481734962325"
"44988","1.1459019666655144","1.1459019666655144","1.1459019666655144"
"44991","1.1710832636118065","1.1710832636118065","1.1710832636118065"
"44994","1.1803703996930301","1.1803703996930301","1.1803703996930301"
"44997","1.172438503042195","1.172438503042195","1.172438503042195"
"45000","1.1585621259564876","1.1585621259564876","1.1585621259564876"
"45003","1.17957483998267","1.17957483998267","1.17957483998267"
"45006","1.1799442759009318","1.1799442759009318","1.1799442759009318"
"45009","1.1575768599036844","1.1575768599036844","1.1575768599036844"
"45012","1.1717191568444918","1.1717191568444918","1.1717191568444918"
"45015","1.1569626516085658","1.1569626516085658","1.1569626516085658"
"45018","1.155840145639484","1.155840145639484","1.155840145639484"
"45021","1.1564802505285636","1.1564802505285636","1.1564802505285636"
"45024","1.1671297500635038","1.1671297500635038","1.1671297500635038"
"45027","1.1986554127431674","1.1986554127431674","1.1986554127431674"
"45030","1.1799249696678682","1.1799249696678682","1.1799249696678682"
"45033","1.1459588059443098","1.1459588059443098","1.1459588059443098"
"45039","1.17663571108398","1.17663571108398","1.17663571108398"
"45042","1.1731607563571338","1.1731607563571338","1.1731607563571338"
"45045","1.1550921899071274","1.1550921899071274","1.1550921899071274"
"45048","1.169096725350388","1.169096725350388","1.169096725350388"
"45051","1.1938877936300103","1.1938877936300103","1.1938877936300103"
"45054","1.1670582814779662","1.1670582814779662","1.1670582814779662"
"45057","1.164104885485994","1.164104885485994","1.164104885485994"
"45060","1.1551999847312546","1.1551999847312546","1.1551999847312546"
"45063","1.1479379101990073","1.1479379101990073","1.1479379101990073"
"45066","1.1453369284455233","1.1453369284455233","1.1453369284455233"
"45069","1.1543949271740186","1.1543949271740186","1.1543949271740186"
"45072","1.1600762310606814","1.1600762310606814","1.1600762310606814"
"45075","1.1671804812407354","1.1671804812407354","1.1671804812407354"
"45078","1.144624920953288","1.144624920953288","1.144624920953288"
"45081","1.144589516861773","1.144589516861773","1.144589516861773"
"45084","1.1638330957801104","1.1638330957801104","1.1638330957801104"
"45087","1.1821820241911842","1.1821820241911842","1.1821820241911842"
"45090","1.1602251794496847","1.1602251794496847","1.1602251794496847"
"45093","1.162473385309462","1.162473385309462","1.162473385309462"
"45096","1.1690448156712394","1.1690448156712394","1.1690448156712394"
"45099","1.1567085215005928","1.1567085215005928","1.1567085215005928"
"45102","1.16917132858297","1.16917132858297","1.16917132858297"
"45105","1.1839289687567718","1.1839289687567718","1.1839289687567718"
"45108","1.1745195627635192","1.1745195627635192","1.1745195627635192"
"45111","1.1719412913959542","1.1719412913959542","1.1719412913959542"
"45114","1.2078297951030539","1.2078297951030539","1.2078297951030539"
"45120","1.185399164204399","1.185399164204399","1.185399164204399"
"45123","1.1758897101422578","1.1758897101422578","1.1758897101422578"
"45126","1.1710148559431326","1.1710148559431326","1.1710148559431326"
"45129","1.1624785454975215","1.1624785454975215","1.1624785454975215"
"45132","1.1475968562153618","1.1475968562153618","1.1475968562153618"
"45135","1.170220719748829","1.170220719748829","1.170220719748829"
"45138","1.1694830924676614","1.1694830924676614","1.1694830924676614"
"45141","1.1589530638434467","1.1589530638434467","1.1589530638434467"
"45144","1.1581178388488662","1.1581178388488662","1.1581178388488662"
"45147","1.1587860683315225","1.1587860683315225","1.1587860683315225"
"45150","1.1859073682000534","1.1859073682000534","1.1859073682000534"
"45156","1.1745750481285049","1.1745750481285049","1.1745750481285049"
"45159","1.1785363929478723","1.1785363929478723","1.1785363929478723"
"45162","1.1593068326822542","1.1593068326822542","1.1593068326822542"
"45165","1.1626359565933293","1.1626359565933293","1.1626359565933293"
"45168","1.1825158160046496","1.1825158160046496","1.1825158160046496"
"45171","1.1349780955354265","1.1349780955354265","1.1349780955354265"
"45174","1.1581459771320919","1.1581459771320919","1.1581459771320919"
"45177","1.1720008365961028","1.1720008365961028","1.1720008365961028"
"45180","1.165819933010632","1.165819933010632","1.165819933010632"
"45186","1.1762722059027917","1.1762722059027917","1.1762722059027917"
"45189","1.173017524143752","1.173017524143752","1.173017524143752"
"45192","1.2117014972903868","1.2117014972903868","1.2117014972903868"
"45195","1.1610940626596467","1.1610940626596467","1.1610940626596467"
"45201","1.175303868831871","1.175303868831871","1.175303868831871"
"45204","1.1695309453189635","1.1695309453189635","1.1695309453189635"
"45207","1.1487524230367794","1.1487524230367794","1.1487524230367794"
"45210","1.1787582755254822","1.1787582755254822","1.1787582755254822"
"45213","1.1535325086453316","1.1535325086453316","1.1535325086453316"
"45219","1.1661250359988211","1.1661250359988211","1.1661250359988211"
"45222","1.1779214375281897","1.1779214375281897","1.1779214375281897"
"45225","1.1701523273472354","1.1701523273472354","1.1701523273472354"
"45228","1.1806241021424662","1.1806241021424662","1.1806241021424662"
"45231","1.1646695600979575","1.1646695600979575","1.1646695600979575"
"45234","1.1672976861245816","1.1672976861245816","1.1672976861245816"
"45240","1.1470996309424635","1.1470996309424635","1.1470996309424635"
"45243","1.1600152688240402","1.1600152688240402","1.1600152688240402"
"45246","1.149603644769433","1.149603644769433","1.149603644769433"
"45252","1.1876634327995832","1.1876634327995832","1.1876634327995832"
"45255","1.1573036987568193","1.1573036987568193","1.1573036987568193"
"45261","1.14958374244709","1.14958374244709","1.14958374244709"
"45264","1.1742323097684775","1.1742323097684775","1.1742323097684775"
"45267","1.154100207775504","1.154100207775504","1.154100207775504"
"45273","1.17321222801089","1.17321222801089","1.17321222801089"
"45276","1.1881569357062065","1.1881569357062065","1.1881569357062065"
"45279","1.154269696048873","1.154269696048873","1.154269696048873"
"45282","1.1799462347265455","1.1799462347265455","1.1799462347265455"
"45285","1.1765592691597875","1.1765592691597875","1.1765592691597875"
"45291","1.1594148236698136","1.1594148236698136","1.1594148236698136"
"45294","1.164730721050732","1.164730721050732","1.164730721050732"
"45297","1.1739184417613944","1.1739184417613944","1.1739184417613944"
"45300","1.1722789803874047","1.1722789803874047","1.1722789803874047"
"45303","1.215584640804175","1.215584640804175","1.215584640804175"
"45306","1.179507785395456","1.179507785395456","1.179507785395456"
"45309","1.1573536679229262","1.1573536679229262","1.1573536679229262"
"45312","1.1678361511606365","1.1678361511606365","1.1678361511606365"
"45315","1.1568947350856802","1.1568947350856802","1.1568947350856802"
"45318","1.1765208905753461","1.1765208905753461","1.1765208905753461"
"45321","1.1733813569859892","1.1733813569859892","1.1733813569859892"
"45324","1.1553373411228371","1.1553373411228371","1.1553373411228371"
"45327","1.1595161685766964","1.1595161685766964","1.1595161685766964"
"45330","1.1806223659734072","1.1806223659734072","1.1806223659734072"
"45339","1.1863402225532385","1.1863402225532385","1.1863402225532385"
"45342","1.1789273091114236","1.1789273091114236","1.1789273091114236"
"45345","1.1591638643941873","1.1591638643941873","1.1591638643941873"
"45348","1.1653548077783278","1.1653548077783278","1.1653548077783278"
"45351","1.1639544712675027","1.1639544712675027","1.1639544712675027"
"45354","1.1672228968723897","1.1672228968723897","1.1672228968723897"
"45357","1.1662662747577355","1.1662662747577355","1.1662662747577355"
"45360","1.1588926869749245","1.1588926869749245","1.1588926869749245"
"45363","1.1828878594293415","1.1828878594293415","1.1828878594293415"
"45366","1.171217249149564","1.171217249149564","1.171217249149564"
"45369","1.1701760481069359","1.1701760481069359","1.1701760481069359"
"45372","1.1611763660116607","1.1611763660116607","1.1611763660116607"
"45375","1.1460482001479413","1.1460482001479413","1.1460482001479413"
"45378","1.178882837770434","1.178882837770434","1.178882837770434"
"45381","1.1576310471249587","1.1576310471249587","1.1576310471249587"
"45384","1.1788806745620328","1.1788806745620328","1.1788806745620328"
"45387","1.1769176240731702","1.1769176240731702","1.1769176240731702"
"45392","1.1654121887060116","1.1654121887060116","1.1654121887060116"
"45395","1.1857533590565723","1.1857533590565723","1.1857533590565723"
"45404","1.1732666790691548","1.1732666790691548","1.1732666790691548"
"45407","1.1835260167526647","1.1835260167526647","1.1835260167526647"
"45410","1.164502793496976","1.164502793496976","1.164502793496976"
"45416","1.180173265564431","1.180173265564431","1.180173265564431"
"45419","1.174037725540363","1.174037725540363","1.174037725540363"
"45422","1.1679226293779428","1.1679226293779428","1.1679226293779428"
"45425","1.1564982163393072","1.1564982163393072","1.1564982163393072"
"45428","1.1666151921664996","1.1666151921664996","1.1666151921664996"
"45431","1.1597900263803154","1.1597900263803154","1.1597900263803154"
"45434","1.1838984275243747","1.1838984275243747","1.1838984275243747"
"45437","1.1577017068731779","1.1577017068731779","1.1577017068731779"
"45440","1.1735310559118874","1.1735310559118874","1.1735310559118874"
"45443","1.1910329317350985","1.1910329317350985","1.1910329317350985"
"45446","1.1560904984638232","1.1560904984638232","1.1560904984638232"
"45449","1.1668653765557997","1.1668653765557997","1.1668653765557997"
"45452","1.167323872193641","1.167323872193641","1.167323872193641"
"45455","1.1465522680152347","1.1465522680152347","1.1465522680152347"
"45458","1.1560069269109612","1.1560069269109612","1.1560069269109612"
"45461","1.1779879182683672","1.1779879182683672","1.1779879182683672"
"45464","1.1832795135826684","1.1832795135826684","1.1832795135826684"
"45473","1.1666007603045836","1.1666007603045836","1.1666007603045836"
"45476","1.162170629201595","1.162170629201595","1.162170629201595"
"45479","1.1566125258999729","1.1566125258999729","1.1566125258999729"
"45482","1.1766445056483914","1.1766445056483914","1.1766445056483914"
"45488","1.1640984709275437","1.1640984709275437","1.1640984709275437"
"45491","1.1464367282753496","1.1464367282753496","1.1464367282753496"
"45494","1.1723437936321857","1.1723437936321857","1.1723437936321857"
"45497","1.1688100580091336","1.1688100580091336","1.1688100580091336"
"45500","1.1796014324229254","1.1796014324229254","1.1796014324229254"
"45503","1.1507823619138686","1.1507823619138686","1.1507823619138686"
"45506","1.1652982555142106","1.1652982555142106","1.1652982555142106"
"45509","1.1578443529852782","1.1578443529852782","1.1578443529852782"
"45512","1.1850769383598634","1.1850769383598634","1.1850769383598634"
"45515","1.1690460593096237","1.1690460593096237","1.1690460593096237"
"45518","1.1656041265078416","1.1656041265078416","1.1656041265078416"
"45521","1.1718610090112043","1.1718610090112043","1.1718610090112043"
"45524","1.1859268781582957","1.1859268781582957","1.1859268781582957"
"45527","1.190925659141311","1.190925659141311","1.190925659141311"
"45533","1.1552901337171828","1.1552901337171828","1.1552901337171828"
"45536","1.1647728048456545","1.1647728048456545","1.1647728048456545"
"45539","1.1830503169334419","1.1830503169334419","1.1830503169334419"
"45542","1.1606533378799109","1.1606533378799109","1.1606533378799109"
"45545","1.1807938936726412","1.1807938936726412","1.1807938936726412"
"45548","1.1652800684522804","1.1652800684522804","1.1652800684522804"
"45551","1.1535026993804374","1.1535026993804374","1.1535026993804374"
"45554","1.1761104765911345","1.1761104765911345","1.1761104765911345"
"45557","1.1756901721085056","1.1756901721085056","1.1756901721085056"
"45560","1.1514255920016296","1.1514255920016296","1.1514255920016296"
"45563","1.1731875747717084","1.1731875747717084","1.1731875747717084"
"45566","1.1551230659470082","1.1551230659470082","1.1551230659470082"
"45569","1.1666376232144027","1.1666376232144027","1.1666376232144027"
"45572","1.1604191092483571","1.1604191092483571","1.1604191092483571"
"45575","1.1572325472456224","1.1572325472456224","1.1572325472456224"
"45578","1.1760998803176814","1.1760998803176814","1.1760998803176814"
"45581","1.1569207032629096","1.1569207032629096","1.1569207032629096"
"45584","1.148662252937877","1.148662252937877","1.148662252937877"
"45587","1.1633744457690327","1.1633744457690327","1.1633744457690327"
"45590","1.144000499625998","1.144000499625998","1.144000499625998"
"45593","1.1598875362227632","1.1598875362227632","1.1598875362227632"
"45596","1.1666603296217235","1.1666603296217235","1.1666603296217235"
"45599","1.176816293433296","1.176816293433296","1.176816293433296"
"45605","1.1585469132362711","1.1585469132362711","1.1585469132362711"
"45611","1.1693576042538503","1.1693576042538503","1.1693576042538503"
"45614","1.179522255494251","1.179522255494251","1.179522255494251"
"45617","1.1573910160957563","1.1573910160957563","1.1573910160957563"
"45620","1.19974607439292","1.19974607439292","1.19974607439292"
"45623","1.1692464752847365","1.1692464752847365","1.1692464752847365"
"45626","1.1677649519286506","1.1677649519286506","1.1677649519286506"
"45629","1.1689221121372513","1.1689221121372513","1.1689221121372513"
"45632","1.1594844160278406","1.1594844160278406","1.1594844160278406"
"45635","1.1716328837078425","1.1716328837078425","1.1716328837078425"
"45638","1.158512726899367","1.158512726899367","1.158512726899367"
"45644","1.164485131456831","1.164485131456831","1.164485131456831"
"45647","1.191416294305316","1.191416294305316","1.191416294305316"
"45650","1.174265553886865","1.174265553886865","1.174265553886865"
"45653","1.1608169868454745","1.1608169868454745","1.1608169868454745"
"45656","1.1671152877491473","1.1671152877491473","1.1671152877491473"
"45659","1.1797154565271015","1.1797154565271015","1.1797154565271015"
"45662","1.1503636198602343","1.1503636198602343","1.1503636198602343"
"45665","1.1825160734752758","1.1825160734752758","1.1825160734752758"
"45668","1.1517183631756946","1.1517183631756946","1.1517183631756946"
"45671","1.1553795489327885","1.1553795489327885","1.1553795489327885"
"45674","1.1675402012722125","1.1675402012722125","1.1675402012722125"
"45677","1.1679510953601127","1.1679510953601127","1.1679510953601127"
"45680","1.1648342557158404","1.1648342557158404","1.1648342557158404"
"45683","1.1615027453773397","1.1615027453773397","1.1615027453773397"
"45686","1.189916467408002","1.189916467408002","1.189916467408002"
"45689","1.166337499621957","1.166337499621957","1.166337499621957"
"45692","1.1745296435021118","1.1745296435021118","1.1745296435021118"
"45695","1.173973025926941","1.173973025926941","1.173973025926941"
"45698","1.1844341030916075","1.1844341030916075","1.1844341030916075"
"45701","1.1631229725952164","1.1631229725952164","1.1631229725952164"
"45704","1.1585036556394837","1.1585036556394837","1.1585036556394837"
"45707","1.1638337790661137","1.1638337790661137","1.1638337790661137"
"45710","1.1631503431768784","1.1631503431768784","1.1631503431768784"
"45713","1.1593292195016895","1.1593292195016895","1.1593292195016895"
"45716","1.1344725174369714","1.1344725174369714","1.1344725174369714"
"45719","1.1752487378653806","1.1752487378653806","1.1752487378653806"
"45722","1.1598075515156472","1.1598075515156472","1.1598075515156472"
"45725","1.1766470195039256","1.1766470195039256","1.1766470195039256"
"45728","1.1381440152335007","1.1381440152335007","1.1381440152335007"
"45731","1.1573857877620584","1.1573857877620584","1.1573857877620584"
"45734","1.1976265617212654","1.1976265617212654","1.1976265617212654"
"45737","1.1872250467269054","1.1872250467269054","1.1872250467269054"
"45740","1.15851815889277","1.15851815889277","1.15851815889277"
"45746","1.1642068869015336","1.1642068869015336","1.1642068869015336"
"45749","1.1753516007004956","1.1753516007004956","1.1753516007004956"
"45752","1.1551053953485315","1.1551053953485315","1.1551053953485315"
"45755","1.149930309223181","1.149930309223181","1.149930309223181"
"45758","1.148243582906165","1.148243582906165","1.148243582906165"
"45761","1.1722730765235585","1.1722730765235585","1.1722730765235585"
"45764","1.1473641789440385","1.1473641789440385","1.1473641789440385"
"45767","1.168586022060713","1.168586022060713","1.168586022060713"
"45770","1.1572630395673316","1.1572630395673316","1.1572630395673316"
"45773","1.1578168800432593","1.1578168800432593","1.1578168800432593"
"45776","1.1827621552083225","1.1827621552083225","1.1827621552083225"
"45779","1.149024779974657","1.149024779974657","1.149024779974657"
"45782","1.1691452079241955","1.1691452079241955","1.1691452079241955"
"45785","1.1566443742831476","1.1566443742831476","1.1566443742831476"
"45788","1.1522217508383052","1.1522217508383052","1.1522217508383052"
"45791","1.1835525714344404","1.1835525714344404","1.1835525714344404"
"45794","1.193433189631846","1.193433189631846","1.193433189631846"
"45800","1.1567322738786356","1.1567322738786356","1.1567322738786356"
"45803","1.166889572546839","1.166889572546839","1.166889572546839"
"45806","1.1664184623685008","1.1664184623685008","1.1664184623685008"
"45809","1.1612980105384292","1.1612980105384292","1.1612980105384292"
"45812","1.1786344456688491","1.1786344456688491","1.1786344456688491"
"45818","1.155436415674014","1.155436415674014","1.155436415674014"
"45821","1.1880608517184845","1.1880608517184845","1.1880608517184845"
"45824","1.1862420716254158","1.1862420716254158","1.1862420716254158"
"45827","1.1674963379269103","1.1674963379269103","1.1674963379269103"
"45830","1.1733372241695839","1.1733372241695839","1.1733372241695839"
"45833","1.1594860499313342","1.1594860499313342","1.1594860499313342"
"45836","1.1559431403715894","1.1559431403715894","1.1559431403715894"
"45839","1.1623604676570034","1.1623604676570034","1.1623604676570034"
"45845","1.1654047038566158","1.1654047038566158","1.1654047038566158"
"45848","1.1460566340005216","1.1460566340005216","1.1460566340005216"
"45851","1.20207360891618","1.20207360891618","1.20207360891618"
"45854","1.1649344110200601","1.1649344110200601","1.1649344110200601"
"45857","1.1552250044881942","1.1552250044881942","1.1552250044881942"
"45860","1.1639354157860864","1.1639354157860864","1.1639354157860864"
"45863","1.172934709156477","1.172934709156477","1.172934709156477"
"45866","1.1638880922325652","1.1638880922325652","1.1638880922325652"
"45869","1.1742232974310332","1.1742232974310332","1.1742232974310332"
"45872","1.1549176829646028","1.1549176829646028","1.1549176829646028"
"45875","1.1894412938240777","1.1894412938240777","1.1894412938240777"
"45878","1.1826127089627008","1.1826127089627008","1.1826127089627008"
"45881","1.1645607307797121","1.1645607307797121","1.1645607307797121"
"45884","1.158762696609863","1.158762696609863","1.158762696609863"
"45887","1.1592230741301834","1.1592230741301834","1.1592230741301834"
"45890","1.1698772274672473","1.1698772274672473","1.1698772274672473"
"45893","1.1623949863712795","1.1623949863712795","1.1623949863712795"
"45896","1.15168603547104","1.15168603547104","1.15168603547104"
"45899","1.1653602853814296","1.1653602853814296","1.1653602853814296"
"45902","1.1618950538284203","1.1618950538284203","1.1618950538284203"
"45905","1.1652296087077134","1.1652296087077134","1.1652296087077134"
"45908","1.1823699082536718","1.1823699082536718","1.1823699082536718"
"45911","1.1671910725768502","1.1671910725768502","1.1671910725768502"
"45914","1.1597846348016412","1.1597846348016412","1.1597846348016412"
"45917","1.159240817021157","1.159240817021157","1.159240817021157"
"45920","1.2011113129264608","1.2011113129264608","1.2011113129264608"
"45923","1.1663115550395682","1.1663115550395682","1.1663115550395682"
"45926","1.155743698897882","1.155743698897882","1.155743698897882"
"45929","1.1893419006731054","1.1893419006731054","1.1893419006731054"
"45932","1.1707212744220583","1.1707212744220583","1.1707212744220583"
"45935","1.1758851121765417","1.1758851121765417","1.1758851121765417"
"45938","1.158416268620833","1.158416268620833","1.158416268620833"
"45944","1.1875435913391441","1.1875435913391441","1.1875435913391441"
"45947","1.1770922544433204","1.1770922544433204","1.1770922544433204"
"45950","1.1955841913350083","1.1955841913350083","1.1955841913350083"
"45953","1.1638740679580226","1.1638740679580226","1.1638740679580226"
"45956","1.1926269293207792","1.1926269293207792","1.1926269293207792"
"45965","1.1761663925150099","1.1761663925150099","1.1761663925150099"
"45968","1.1801401192394463","1.1801401192394463","1.1801401192394463"
"45971","1.167080486254654","1.167080486254654","1.167080486254654"
"45974","1.162908621003578","1.162908621003578","1.162908621003578"
"45977","1.15637732909864","1.15637732909864","1.15637732909864"
"45980","1.1803024155441846","1.1803024155441846","1.1803024155441846"
"45983","1.1696447947691255","1.1696447947691255","1.1696447947691255"
"45986","1.1402560575399066","1.1402560575399066","1.1402560575399066"
"45989","1.1745947806120876","1.1745947806120876","1.1745947806120876"
"45992","1.151167300671186","1.151167300671186","1.151167300671186"
"45995","1.1547865111165476","1.1547865111165476","1.1547865111165476"
